XSBH(学生编号),JXJMC(奖学金名称),PDXN(评定学年),PDDJ(评定等级),JXJJZDW(奖学金捐赠单位),JLJB(奖励级别),FFJE(发放金额)
pjwtqxbj984,国家励志奖学金,2022,不分等级,,国家级,5000
pjxyqxbj676,国家励志奖学金,2022,不分等级,,国家级,5000
pjxyqxbk603,国家励志奖学金,2022,不分等级,,国家级,5000
pjxrqxbj908,国家奖学金,2022,不分等级,,国家级,8000
pjxsqxbj892,综合发展奖学金,2022,三等奖学金,,校级,600
pjxsqxbj886,综合发展奖学金,2022,三等奖学金,,校级,600
pjxsqxbj873,综合发展奖学金,2022,三等奖学金,,校级,600
pjxsqxbj867,综合发展奖学金,2022,三等奖学金,,校级,600
pjxsqxbj810,综合发展奖学金,2022,三等奖学金,,校级,600
pjxsqxbj809,综合发展奖学金,2022,三等奖学金,,校级,600
pjwrqxbj911,单项奖学金,2022,不分等级,,校级,600
pjxyqwbk749,综合发展奖学金,2022,特等奖学金,,校级,3000
pjxyqwbk935,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbk754,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbk706,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbl874,综合发展奖学金,2022,三等奖学金,,校级,600
pjxsqxbj953,综合发展奖学金,2022,三等奖学金,,校级,600
pjxqqxbj975,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk535,综合发展奖学金,2022,二等奖学金,,校级,1000
pjwrqxbj884,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj610,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj319,综合发展奖学金,2022,三等奖学金,,校级,600
pjxpqxbj941,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxpqxbj937,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk731,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk242,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbl929,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbl766,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxuqwbj962,单项奖学金,2022,不分等级,,校级,600
pjxuqwbj892,单项奖学金,2022,不分等级,,校级,600
pjxyqxbj968,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj861,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj126,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj100,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj527,综合发展奖学金,2022,特等奖学金,,校级,3000
pjxyqxbj460,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj769,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj425,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj948,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj851,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj391,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj290,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj164,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj146,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk911,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj667,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk907,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk677,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk428,综合发展奖学金,2022,三等奖学金,,校级,600
pjwtqxbj967,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj799,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbj932,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj582,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbk716,综合发展奖学金,2022,三等奖学金,,校级,600
pjxuqwbj826,单项奖学金,2022,不分等级,,校级,600
pjxuqwbj803,单项奖学金,2022,不分等级,,校级,600
pjxuqwbj787,单项奖学金,2022,不分等级,,校级,600
pjxuqwbj778,单项奖学金,2022,不分等级,,校级,600
pjxyqwbk595,国家励志奖学金,2022,不分等级,,国家级,5000
pjxyqwbk575,国家励志奖学金,2022,不分等级,,国家级,5000
pjxyqxbk415,国家奖学金,2022,不分等级,,国家级,8000
pjxsqxbj893,国家奖学金,2022,不分等级,,国家级,8000
pjxsqxbj808,国家奖学金,2022,不分等级,,国家级,8000
pjwtqxbj974,国家奖学金,2022,不分等级,,国家级,8000
pjxyqxbk710,毕业生奖学金,2023,三等奖学金,,校级,600
pjxyqxbk663,毕业生奖学金,2023,三等奖学金,,校级,600
pjxyqxbk317,毕业生奖学金,2023,三等奖学金,,校级,600
pjxyqxbk183,毕业生奖学金,2023,三等奖学金,,校级,600
pjxyqwbj961,单项奖学金,2022,不分等级,,校级,600
pjxyqxbj353,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj240,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj159,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj012,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj532,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj331,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbk792,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj563,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj326,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj224,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbk964,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbk885,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj251,单项奖学金,2022,不分等级,,校级,600
pjxyqxbj058,单项奖学金,2022,不分等级,,校级,600
pjxyqxbk810,单项奖学金,2022,不分等级,,校级,600
pjxyqxbk799,单项奖学金,2022,不分等级,,校级,600
pjxwxxbj970,国家奖学金,2022,不分等级,,国家级,8000
pjwtqxbj935,国家奖学金,2022,不分等级,,国家级,8000
pjxuqwbj449,国家励志奖学金,2022,不分等级,,国家级,5000
pjxyqxbl797,国家励志奖学金,2022,不分等级,,国家级,5000
pjxsqxbj888,国家励志奖学金,2022,不分等级,,国家级,5000
pjxsqxbj778,国家励志奖学金,2022,不分等级,,国家级,5000
pjxyqwbj219,国家励志奖学金,2022,不分等级,,国家级,5000
pjxyqwbk856,国家励志奖学金,2022,不分等级,,国家级,5000
pjxyqxbk159,国家奖学金,2022,不分等级,,国家级,8000
pjxrqxbj990,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxrqxbj994,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj947,单项奖学金,2022,不分等级,,校级,600
pjxyqwbj927,单项奖学金,2022,不分等级,,校级,600
pjxyqwbj897,单项奖学金,2022,不分等级,,校级,600
pjxyqwbj876,单项奖学金,2022,不分等级,,校级,600
pjxyqwbj850,单项奖学金,2022,不分等级,,校级,600
pjxyqwbj807,单项奖学金,2022,不分等级,,校级,600
pjxyqwbj791,单项奖学金,2022,不分等级,,校级,600
pjxyqwbj776,单项奖学金,2022,不分等级,,校级,600
pjxyqwbj727,单项奖学金,2022,不分等级,,校级,600
pjxuqwbj673,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqxbj858,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxwxxbj928,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbk505,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk199,综合发展奖学金,2022,特等奖学金,,校级,3000
pjxyqxbj361,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqxbk947,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxsqxbj918,综合发展奖学金,2023,二等奖学金,,校级,1000
pjxuqwbj976,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj430,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk414,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxrqxbj954,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj220,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk971,综合发展奖学金,2022,三等奖学金,,校级,600
pjxuqwbj528,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj437,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbj828,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj073,综合发展奖学金,2022,二等奖学金,,校级,1000
pjwrqxbj988,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk674,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqxbk506,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxrqxbj891,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj325,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk929,综合发展奖学金,2022,特等奖学金,,校级,3000
pjxyqxbj198,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqxbj866,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk070,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj950,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj941,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj681,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj670,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj365,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj113,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqxbk991,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqxbk680,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqxbl830,综合发展奖学金,2022,一等奖学金,,校级,1500
pjwrqxbj991,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqxbj770,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj418,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj150,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj103,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk328,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk027,综合发展奖学金,2022,三等奖学金,,校级,600
pjwrqxbj951,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxuqwbj642,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxuqwbj906,综合发展奖学金,2022,三等奖学金,,校级,600
pjxuqwbj857,综合发展奖学金,2022,三等奖学金,,校级,600
pjxuqwbj783,综合发展奖学金,2022,三等奖学金,,校级,600
pjxuqwbj731,综合发展奖学金,2022,三等奖学金,,校级,600
pjxuqwbj610,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj577,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk601,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk369,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk264,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbl717,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj912,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk521,综合发展奖学金,2022,二等奖学金,,校级,1000
pjwrqxbj993,国家奖学金,2022,不分等级,,国家级,8000
pjxyqwbj236,国家奖学金,2022,不分等级,,国家级,8000
pjxyqwbj095,国家奖学金,2022,不分等级,,国家级,8000
pjxyqwbj006,国家奖学金,2022,不分等级,,国家级,8000
pjxyqxbl954,毕业生奖学金,2023,三等奖学金,,校级,600
pjxwzxkj992,毕业生奖学金,2023,三等奖学金,,校级,600
pjxwzxkj989,毕业生奖学金,2023,三等奖学金,,校级,600
pjxwxxbj945,毕业生奖学金,2023,三等奖学金,,校级,600
pjxwxxbj928,毕业生奖学金,2023,三等奖学金,,校级,600
pjxyqwbj527,毕业生奖学金,2023,特等奖学金,,校级,3000
pjxyqxbl939,国家奖学金,2022,不分等级,,国家级,8000
pjxyqwbk761,国家励志奖学金,2022,不分等级,,国家级,5000
pjxyqwbk562,国家励志奖学金,2022,不分等级,,国家级,5000
pjxpqxbj969,综合发展奖学金,2022,三等奖学金,,校级,600
pjxpqxbj967,综合发展奖学金,2022,三等奖学金,,校级,600
pjxpqxbj962,综合发展奖学金,2022,三等奖学金,,校级,600
pjxpqxbj926,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk516,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxuqwbj829,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbj058,综合发展奖学金,2022,三等奖学金,,校级,600
pjxxxxbj987,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxuqwbj663,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbl839,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj973,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj669,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk522,综合发展奖学金,2022,三等奖学金,,校级,600
pjxrqxbj939,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj052,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbj535,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbj216,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbj570,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbj435,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbj417,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbj384,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbk787,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbk729,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbk650,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbk594,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxrqxbj955,综合发展奖学金,2022,一等奖学金,,校级,1500
pjwrqxbj925,综合发展奖学金,2022,二等奖学金,,校级,1000
pjwrqxbj932,综合发展奖学金,2022,三等奖学金,,校级,600
pjxuqwbj678,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk403,综合发展奖学金,2022,三等奖学金,,校级,600
pjxuqwbj537,综合发展奖学金,2022,三等奖学金,,校级,600
pjwtqxbj993,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk503,单项奖学金,2022,不分等级,,校级,600
pjxpqxbj978,单项奖学金,2022,不分等级,,校级,600
pjwrqxbj983,单项奖学金,2022,不分等级,,校级,600
pjxyqwbj977,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj859,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj051,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj021,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk962,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk792,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk775,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk663,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk562,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk615,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxpqxbj911,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj521,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj075,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk865,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj706,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbj534,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxuqwbj559,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbl743,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj054,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxuqwbj589,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk783,单项奖学金,2022,不分等级,,校级,600
pjxyqxbj038,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk528,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk167,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj238,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj117,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk684,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk647,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk621,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj820,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj788,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj844,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj444,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbk872,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk531,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbl989,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk937,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk378,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj541,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbl884,综合发展奖学金,2022,三等奖学金,,校级,600
pjwtqxbj922,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj944,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj885,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj648,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqxbj214,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqwbj625,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj598,综合发展奖学金,2022,二等奖学金,,校级,1000
pjwrqxbj944,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbj249,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqwbk791,综合发展奖学金,2022,特等奖学金,,校级,3000
pjxyqwbk931,综合发展奖学金,2022,二等奖学金,,校级,1000
pjwrqxbj967,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj872,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxpqxbj912,综合发展奖学金,2022,特等奖学金,,校级,3000
pjxpqxbj987,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxpqxbj976,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxpqxbj916,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj665,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqwbj403,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxpqxbj956,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxpqxbj954,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk090,综合发展奖学金,2022,一等奖学金,,校级,1500
pjxyqxbj895,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxuqwbj986,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj638,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbl714,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbk231,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbl965,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbl774,综合发展奖学金,2022,三等奖学金,,校级,600
pjxyqxbj927,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbj484,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxuqwbj784,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxuqwbj785,综合发展奖学金,2022,二等奖学金,,校级,1000
pjxyqxbk121,单项奖学金,2022,不分等级,,校级,600
