学号_统一,学习_累计旷课次数,学习_迟到早退次数,学习_周末自习打卡次数,学习_自习打卡总数,学习_周末自习占比,学习_作业平均得分,学习_深夜提交作业次数
pjxyqxbl808,0.0,0.0,11.0,123.0,0.08943088703813926,65.63157894736842,0.0
pjxyqxbl810,0.0,0.0,0.0,0.0,0.0,51.239999999999995,0.0
pjxyqxbl812,0.0,0.0,0.0,0.0,0.0,50.91463414634146,0.0
pjxyqxbl815,0.0,0.0,170.0,619.0,0.2746365060640306,78.45,0.0
pjxyqxbl816,0.0,0.0,0.0,0.0,0.0,53.452,0.0
pjxyqxbl817,0.0,0.0,19.0,88.0,0.21590906637396973,67.86666666666666,0.0
pjxyqxbl821,0.0,0.0,35.0,167.0,0.20958082577360324,38.454166666666666,0.0
pjxyqxbl825,0.0,0.0,0.0,0.0,0.0,100.78260869565217,0.0
pjxyqxbl826,0.0,0.0,0.0,0.0,0.0,60.63181818181818,0.0
pjxyqxbl827,0.0,0.0,0.0,0.0,0.0,89.37857142857142,0.0
pjxyqxbl828,0.0,0.0,231.0,901.0,0.25638179515669485,57.5,0.0
pjxyqxbl830,0.0,0.0,97.0,300.0,0.32333332255555597,68.39583333333333,0.0
pjxyqxbl836,0.0,0.0,0.0,0.0,0.0,24.15,0.0
pjxyqxbl837,0.0,0.0,45.0,226.0,0.19911503543738782,24.25,0.0
pjxyqxbl839,0.0,0.0,179.0,618.0,0.2896440082581876,67.35,0.0
pjxyqxbl843,0.0,0.0,0.0,0.0,0.0,73.06923076923077,0.0
pjxyqxbl847,0.0,0.0,182.0,631.0,0.28843105723564094,65.85625,0.0
pjxyqxbl854,0.0,0.0,0.0,0.0,0.0,80.84782608695652,0.0
pjxyqxbl857,0.0,0.0,0.0,0.0,0.0,57.21333333333334,0.0
pjxyqxbl858,0.0,0.0,0.0,0.0,0.0,79.08333333333333,0.0
pjxyqxbl866,0.0,0.0,157.0,546.0,0.28754578227938127,86.60000000000001,0.0
pjxyqxbl867,0.0,0.0,0.0,0.0,0.0,41.44615384615384,0.0
pjxyqxbl869,0.0,0.0,0.0,0.0,0.0,50.11538461538461,0.0
pjxyqxbl872,0.0,0.0,0.0,0.0,0.0,51.61764705882353,0.0
pjxyqxbl874,0.0,0.0,0.0,0.0,0.0,63.853846153846156,0.0
pjxyqxbl876,0.0,0.0,0.0,0.0,0.0,59.92307692307692,0.0
pjxyqxbl878,0.0,0.0,0.0,0.0,0.0,85.39999999999999,0.0
pjxyqxbl879,0.0,0.0,0.0,0.0,0.0,81.94166666666666,0.0
pjxyqxbl884,0.0,0.0,0.0,0.0,0.0,51.857142857142854,0.0
pjxyqxbl886,0.0,0.0,0.0,0.0,0.0,60.138461538461534,0.0
pjxyqxbl889,0.0,0.0,0.0,0.0,0.0,54.08125,0.0
pjxyqxbl891,0.0,0.0,0.0,0.0,0.0,81.3,0.0
pjxyqxbl893,0.0,0.0,0.0,0.0,0.0,56.59375,0.0
pjxyqxbl895,0.0,0.0,0.0,0.0,0.0,76.18260869565218,0.0
pjxyqxbl896,0.0,0.0,0.0,0.0,0.0,85.17777777777779,0.0
pjxyqxbl900,0.0,0.0,0.0,0.0,0.0,70.54666666666667,0.0
pjxyqxbl904,0.0,0.0,0.0,0.0,0.0,71.23333333333333,0.0
pjxyqxbl905,0.0,0.0,0.0,0.0,0.0,36.172,0.0
pjxyqxbl906,0.0,0.0,39.0,187.0,0.20855613857988564,68.02666666666667,0.0
pjxyqxbl907,0.0,0.0,0.0,0.0,0.0,79.1608695652174,0.0
pjxyqxbl910,0.0,0.0,5.0,48.0,0.10416664496528229,38.210204081632654,0.0
pjxyqxbl911,0.0,0.0,0.0,0.0,0.0,67.6,0.0
pjxyqxbl912,0.0,0.0,0.0,0.0,0.0,60.648148148148145,0.0
pjxyqxbl913,0.0,0.0,0.0,0.0,0.0,77.6,0.0
pjxyqxbl916,0.0,0.0,0.0,0.0,0.0,85.27857142857144,0.0
pjxyqxbl918,0.0,0.0,0.0,0.0,0.0,57.163999999999994,1.0
pjxyqxbl919,0.0,0.0,0.0,0.0,0.0,76.66153846153847,0.0
pjxyqxbl921,0.0,0.0,0.0,0.0,0.0,80.58571428571429,0.0
pjxyqxbl925,0.0,0.0,0.0,0.0,0.0,55.24782608695652,0.0
pjxyqxbl927,0.0,0.0,150.0,631.0,0.23771790431508869,56.07647058823529,0.0
pjxyqxbl929,0.0,0.0,38.0,142.0,0.2676056149573511,50.666666666666664,0.0
pjxyqxbl930,0.0,0.0,0.0,0.0,0.0,59.98181818181818,0.0
pjxyqxbl931,0.0,0.0,0.0,0.0,0.0,77.01,0.0
pjxyqxbl934,0.0,0.0,0.0,0.0,0.0,34.25,0.0
pjxyqxbl937,0.0,0.0,0.0,0.0,0.0,58.04,0.0
pjxyqxbl939,0.0,0.0,0.0,0.0,0.0,55.3,0.0
pjxyqxbl943,0.0,0.0,0.0,0.0,0.0,92.33333333333333,0.0
pjxyqxbl945,0.0,0.0,0.0,0.0,0.0,71.48666666666666,0.0
pjxyqxbl946,0.0,0.0,0.0,0.0,0.0,36.666666666666664,0.0
pjxyqxbl950,0.0,0.0,0.0,0.0,0.0,72.41764705882352,0.0
pjxyqxbl952,0.0,0.0,0.0,0.0,0.0,36.805263157894736,0.0
pjxyqxbl953,0.0,0.0,0.0,0.0,0.0,50.373333333333335,0.0
pjxyqxbl954,0.0,0.0,0.0,0.0,0.0,55.8375,0.0
pjxyqxbl955,0.0,0.0,0.0,0.0,0.0,75.96428571428571,0.0
pjxyqxbl957,0.0,0.0,0.0,0.0,0.0,71.31176470588235,0.0
pjxyqxbl962,0.0,0.0,0.0,0.0,0.0,56.54,0.0
pjxyqxbl963,0.0,0.0,0.0,0.0,0.0,47.455555555555556,0.0
pjxyqxbl964,0.0,0.0,0.0,0.0,0.0,34.60952380952381,0.0
pjxyqxbl965,0.0,0.0,106.0,300.0,0.35333332155555597,81.53636363636363,0.0
pjxyqxbl966,0.0,0.0,0.0,0.0,0.0,69.25652173913043,0.0
pjxyqxbl969,0.0,0.0,0.0,0.0,0.0,22.975,0.0
pjxyqxbl970,0.0,0.0,0.0,0.0,0.0,61.36666666666667,0.0
pjxyqxbl975,0.0,0.0,57.0,347.0,0.16426512494913187,48.82608695652174,0.0
pjxyqxbl980,0.0,0.0,0.0,0.0,0.0,25.68235294117647,0.0
pjxyqxbl982,0.0,0.0,0.0,0.0,0.0,69.29166666666667,0.0
pjxyqxbl984,0.0,0.0,0.0,0.0,0.0,66.38888888888889,0.0
pjxyqxbl985,0.0,0.0,0.0,0.0,0.0,28.811764705882354,0.0
pjxyqxbl987,0.0,0.0,21.0,143.0,0.14685313658369675,44.83043478260869,0.0
pjxyqxbl988,0.0,0.0,0.0,0.0,0.0,52.23529411764706,0.0
pjxyqxbl989,0.0,0.0,0.0,0.0,0.0,70.10833333333333,0.0
pjxyqxbl990,0.0,0.0,0.0,0.0,0.0,78.66250000000001,0.0
pjxyqxbl991,0.0,0.0,0.0,0.0,0.0,69.54615384615384,0.0
pjxyqxbl992,0.0,0.0,0.0,0.0,0.0,72.11538461538461,0.0
pjxyqxbl993,0.0,0.0,0.0,0.0,0.0,87.58181818181818,0.0
pjxyqxbl996,0.0,0.0,0.0,0.0,0.0,48.0,0.0
pjxyqxbl999,0.0,0.0,0.0,0.0,0.0,77.06666666666666,0.0
