LOGIN_NAME(账号 登录名),XM(真实姓名),DEPARTMENT_NAME(院系名称),MAJOR_NAME(专业名称),CLASS_NAME(班级名称),ROLEID(角色 1老师 3学生 7管理员),BFB(综合表现)
pjxyqxbk705,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.62
pjxyqwbj485,同学|老师,人工智能学院,智能科学与技术,2020012,3,99.62
pjxyqwbj479,同学|老师,计算机科学与技术学院,计算机科学与技术,2003014,3,99.84
pjxyqwbj478,同学|老师,其他,其他,其他,3,99.82
pjxyqwbj476,同学|老师,其他,其他,其他,3,99.31
pjxyqwbj472,同学|老师,计算机科学与技术学院,物联网工程,2003041,3,99.49
pjxyqwbj469,同学|老师,计算机科学与技术学院,计算机科学与技术,2003014,3,99.77
pjxyqwbj468,同学|老师,计算机科学与技术学院,数据科学与大数据技术,2003071,3,99.08
pjxyqwbj464,同学|老师,人工智能学院,人工智能,2020032,3,99.8
pjxyqwbj463,同学|老师,计算机科学与技术学院,软件工程,2003053,3,99.76
pjxyqwbj461,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.87
pjxyqwbj459,同学|老师,计算机科学与技术学院,软件工程,2003052,3,99.4
pjxyqwbj456,同学|老师,其他,其他,其他,3,98.49
pjxyqwbj455,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,99.36
pjxyqwbj454,同学|老师,网络与信息安全学院,信息安全,2018011,3,99.19
pjxyqwbj453,同学|老师,人工智能学院,人工智能,2020039,3,99.14
pjxyqwbj452,同学|老师,计算机科学与技术学院,软件工程,2003053,3,99.52
pjxyqwbj445,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,99.77
pjxyqwbj444,同学|老师,网络与信息安全学院,网络空间安全,2018031,3,99.77
pjxyqwbj441,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,99.46
pjxyqwbj437,同学|老师,网络与信息安全学院,信息安全,2018011,3,99.21
pjxyqwbj435,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.13
pjxyqwbj433,同学|老师,网络与信息安全学院,信息安全,2018011,3,99.38
pjxyqwbj431,同学|老师,其他,其他,其他,3,99.86
pjxyqwbj430,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.79
pjxyqwbj428,同学|老师,人工智能学院,智能科学与技术,2020011,3,99.75
pjxyqwbj425,同学|老师,其他,其他,其他,3,99.49
pjxyqwbj422,同学|老师,网络与信息安全学院,网络空间安全,2018031,3,98.64
pjxuqwbj996,同学|老师,机电工程学院,测控技术与仪器,2004051,3,99.73
pjxuqwbj994,同学|老师,机电工程学院,电气工程及其自动化,2004041,3,99.8
pjxuqwbj993,同学|老师,机电工程学院,测控技术与仪器,2004051,3,99.83
pjxuqwbj992,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.67
pjxuqwbj988,同学|老师,机电工程学院,测控技术与仪器,2004051,3,99.71
pjxpqxbj924,同学|老师,外国语学院,日语,2009021,3,99.52
pjxpqxbj920,同学|老师,外国语学院,外国语言文学类,209601,3,99.61
pjxpqxbj919,同学|老师,外国语学院,外国语言文学类,209601,3,99.75
pjxpqxbj918,同学|老师,外国语学院,外国语言文学类,209601,3,99.75
pjxpqxbj916,同学|老师,外国语学院,外国语言文学类,209601,3,99.5
pjxpqxbj915,同学|老师,外国语学院,外国语言文学类,209601,3,99.46
pjxpqxbj914,同学|老师,外国语学院,外国语言文学类,209601,3,99.64
pjxpqxbj912,同学|老师,外国语学院,外国语言文学类,209601,3,99.68
pjxpqxbj911,同学|老师,外国语学院,外国语言文学类,209601,3,99.55
pjxyqwbj421,同学|老师,网络与信息安全学院,网络空间安全,2018031,3,99.33
pjxyqwbj418,同学|老师,网络与信息安全学院,信息安全,2018011,3,98.73
pjxyqwbj417,同学|老师,其他,其他,其他,3,99.4
pjxyqwbj412,同学|老师,计算机科学与技术学院,软件工程,2003052,3,99.69
pjxyqwbj410,同学|老师,其他,其他,其他,3,99.81
pjxyqwbj409,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.65
pjxyqwbj408,同学|老师,其他,其他,其他,3,99.72
pjxyqwbj407,同学|老师,网络与信息安全学院,网络空间安全,2018031,3,99.8
pjxyqwbj403,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.54
pjxyqwbj402,同学|老师,计算机科学与技术学院,软件工程,2003053,3,99.48
pjxyqwbj401,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,99.73
pjxyqwbj400,同学|老师,网络与信息安全学院,网络空间安全,2018031,3,99.74
pjxyqwbj398,同学|老师,计算机科学与技术学院,计算机科学与技术,2003018,3,99.63
pjxyqwbj397,同学|老师,网络与信息安全学院,网络空间安全,2018031,3,99.53
pjxyqwbj396,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.87
pjxyqwbj395,同学|老师,其他,其他,其他,3,99.38
pjxyqwbj394,同学|老师,计算机科学与技术学院,软件工程,2003053,3,99.71
pjxyqwbj393,同学|老师,计算机科学与技术学院,软件工程,2003052,3,98.04
pjxyqwbj391,同学|老师,计算机科学与技术学院,软件工程,2003051,3,99.84
pjxyqwbj388,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.72
pjxyqwbj385,同学|老师,计算机科学与技术学院,计算机科学与技术,2003018,3,99.71
pjxyqwbj384,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.72
pjxyqwbj380,同学|老师,计算机科学与技术学院,软件工程,2003053,3,98.71
pjxyqwbj379,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.82
pjxyqwbj375,同学|老师,人工智能学院,人工智能,2020031,3,99.84
pjxyqwbj369,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,99.67
pjxyqwbj368,同学|老师,计算机科学与技术学院,计算机科学与技术,2003019,3,99.84
pjxyqwbj367,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.22
pjxyqwbj366,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,99.8
pjxyqwbj362,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,99.32
pjxyqwbj361,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.71
pjxyqwbj360,同学|老师,其他,其他,其他,3,99.77
pjxyqwbj358,同学|老师,网络与信息安全学院,网络空间安全,2018031,3,98.94
pjxyqwbj356,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.86
pjxyqwbj351,同学|老师,计算机科学与技术学院,软件工程,2003051,3,99.69
pjxyqwbj348,同学|老师,计算机科学与技术学院,软件工程,2003052,3,99.62
pjxyqwbj347,同学|老师,计算机科学与技术学院,计算机科学与技术,2003014,3,99.6
pjxyqwbj344,同学|老师,计算机科学与技术学院,软件工程,2003051,3,99.59
pjxyqwbj341,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,97.15
pjxyqwbj340,同学|老师,人工智能学院,人工智能,2020031,3,99.67
pjxyqwbj339,同学|老师,人工智能学院,智能科学与技术,2020012,3,99.71
pjxyqwbj338,同学|老师,计算机科学与技术学院,计算机科学与技术,2003018,3,99.29
pjxyqwbj336,同学|老师,人工智能学院,智能科学与技术,2020011,3,99.72
pjxyqwbj334,同学|老师,其他,其他,其他,3,99.15
pjxyqwbj333,同学|老师,计算机科学与技术学院,软件工程,2003053,3,99.41
pjxyqwbj331,同学|老师,人工智能学院,人工智能,2020032,3,95.62
pjxyqwbj328,同学|老师,其他,其他,其他,3,99.14
pjxyqwbj327,同学|老师,计算机科学与技术学院,计算机科学与技术,2003018,3,99.75
pjxyqwbj326,同学|老师,计算机科学与技术学院,数据科学与大数据技术,2003071,3,99.09
pjxyqwbj325,同学|老师,计算机科学与技术学院,计算机科学与技术,2003014,3,99.69
pjxyqwbj322,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.8
pjxyqwbj321,同学|老师,计算机科学与技术学院,软件工程,2003052,3,99.7
pjxyqwbj318,同学|老师,网络与信息安全学院,网络空间安全,2018039,3,99.27
pjxyqwbj316,同学|老师,人工智能学院,智能科学与技术,2020011,3,99.69
pjxyqwbj315,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.6
pjxuqwbj986,同学|老师,机电工程学院,自动化,2004031,3,99.73
pjxuqwbj985,同学|老师,机电工程学院,电气工程及其自动化,2004041,3,99.77
pjxuqwbj980,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.73
pjxuqwbj976,同学|老师,其他,其他,其他,3,99.26
pjxuqwbj974,同学|老师,其他,其他,其他,3,99.7
pjxuqwbj967,同学|老师,机电工程学院,自动化,2004031,3,99.77
pjxuqwbj962,同学|老师,机电工程学院,测控技术与仪器,2004051,3,99.78
pjxuqwbj958,同学|老师,机电工程学院,电子封装技术,2004061,3,99.76
pjxuqwbj956,同学|老师,其他,其他,其他,3,99.32
pjxuqwbj955,同学|老师,空间科学与技术学院,空间科学与技术,2016029,3,99.52
pjxuqwbj954,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.74
pjxuqwbj953,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.78
pjxuqwbj952,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.47
pjxuqwbj950,同学|老师,机电工程学院,机器人工程,2004071,3,99.81
pjxuqwbj947,同学|老师,机电工程学院,自动化,2004031,3,99.81
pjxuqwbj944,同学|老师,微电子学院,集成电路设计与集成系统,2014028,3,99.67
pjxuqwbj937,同学|老师,电子工程学院,电子信息工程,2002018,3,99.74
pjxuqwbj935,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.57
pjxuqwbj933,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.29
pjxuqwbj930,同学|老师,机电工程学院,测控技术与仪器,2004051,3,99.8
pjxuqwbj928,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.65
pjxuqwbj927,同学|老师,机电工程学院,电气工程及其自动化,2004041,3,99.37
pjxuqwbj925,同学|老师,机电工程学院,电气工程及其自动化,2004041,3,99.65
pjxuqwbj918,同学|老师,其他,其他,其他,3,99.73
pjxuqwbj917,同学|老师,机电工程学院,测控技术与仪器,2004051,3,99.74
pjxuqwbj916,同学|老师,机电工程学院,工业设计,2004021,3,99.73
pjxuqwbj915,同学|老师,机电工程学院,自动化,2004031,3,99.84
pjxuqwbj914,同学|老师,机电工程学院,测控技术与仪器,2004051,3,99.7
pjxuqwbj906,同学|老师,机电工程学院,电子封装技术,2004061,3,99.83
pjxuqwbj905,同学|老师,机电工程学院,测控技术与仪器,2004051,3,99.74
pjxuqwbj904,同学|老师,机电工程学院,自动化,2004031,3,99.86
pjxuqwbj903,同学|老师,机电工程学院,机器人工程,2004078,3,99.36
pjxuqwbj898,同学|老师,机电工程学院,电子封装技术,2004061,3,99.18
pjxuqwbj894,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.81
pjxuqwbj892,同学|老师,机电工程学院,机器人工程,2004078,3,99.46
pjxuqwbj890,同学|老师,其他,其他,其他,3,99.74
pjxuqwbj883,同学|老师,机电工程学院,测控技术与仪器,2004051,3,99.76
pjxuqwbj881,同学|老师,其他,其他,其他,3,99.67
pjxuqwbj879,同学|老师,其他,其他,其他,3,99.33
pjxuqwbj878,同学|老师,其他,其他,其他,3,99.71
pjxuqwbj877,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.31
pjxuqwbj876,同学|老师,机电工程学院,工业设计,2004021,3,99.81
pjxyqwbj312,同学|老师,计算机科学与技术学院,计算机科学与技术,2003018,3,99.81
pjxyqwbj311,同学|老师,其他,其他,其他,3,99.87
pjxyqwbj309,同学|老师,其他,其他,其他,3,99.48
pjxyqwbj307,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.78
pjxyqwbj305,同学|老师,其他,其他,其他,3,99.77
pjxyqwbj302,同学|老师,网络与信息安全学院,信息安全,2018011,3,99.57
pjxyqwbj301,同学|老师,其他,其他,其他,3,98.67
pjxyqwbj300,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.79
pjxyqwbj299,同学|老师,人工智能学院,智能科学与技术,2020012,3,99.74
pjxyqwbj293,同学|老师,计算机科学与技术学院,软件工程,2003051,3,99.7
pjxyqwbj288,同学|老师,人工智能学院,智能科学与技术,2020012,3,99.48
pjxyqwbj285,同学|老师,计算机科学与技术学院,软件工程,2003051,3,99.82
pjxyqwbj283,同学|老师,计算机科学与技术学院,软件工程,2003051,3,99.02
pjxyqwbj282,同学|老师,计算机科学与技术学院,数字媒体技术,2003061,3,99.64
pjxyqwbj279,同学|老师,计算机科学与技术学院,软件工程,2003052,3,99.29
pjxyqwbj278,同学|老师,计算机科学与技术学院,软件工程,2003052,3,99.7
pjxyqwbj277,同学|老师,计算机科学与技术学院,数字媒体技术,2003061,3,97.84
pjxyqwbj276,同学|老师,网络与信息安全学院,网络工程,2018021,3,98.89
pjxyqwbj274,同学|老师,人工智能学院,智能科学与技术,2020012,3,99.73
pjxyqwbj272,同学|老师,人工智能学院,人工智能,2020031,3,97.09
pjxyqwbj269,同学|老师,计算机科学与技术学院,软件工程,2003051,3,98.99
pjxyqwbj267,同学|老师,计算机科学与技术学院,物联网工程,2003041,3,99.78
pjxyqwbj266,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,99.78
pjxyqwbj262,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,98.76
pjxyqwbj261,同学|老师,计算机科学与技术学院,计算机科学与技术,2003014,3,99.67
pjxyqwbj255,同学|老师,其他,其他,其他,3,99.13
pjxyqwbj253,同学|老师,网络与信息安全学院,网络空间安全,2018039,3,97.91
pjxyqwbj252,同学|老师,其他,其他,其他,3,98.81
pjxyqwbj251,同学|老师,计算机科学与技术学院,计算机科学与技术,2003012,3,99.62
pjxyqwbj249,同学|老师,网络与信息安全学院,信息安全,2018011,3,99.11
pjxyqwbj248,同学|老师,网络与信息安全学院,信息安全,2018011,3,98.26
pjxyqwbj245,同学|老师,其他,其他,其他,3,99.74
pjxyqwbj243,同学|老师,计算机科学与技术学院,计算机科学与技术,2003014,3,99.0
pjxyqwbj242,同学|老师,其他,其他,其他,3,99.27
pjxyqwbj237,同学|老师,其他,其他,其他,3,99.58
pjxyqwbj236,同学|老师,其他,其他,其他,3,98.88
pjxyqwbj232,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.85
pjxyqwbj225,同学|老师,其他,其他,其他,3,99.42
pjxyqwbj224,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.01
pjxyqwbj223,同学|老师,人工智能学院,智能科学与技术,2020011,3,99.66
pjxyqwbj221,同学|老师,计算机科学与技术学院,计算机科学与技术,2003014,3,99.17
pjxyqwbj219,同学|老师,人工智能学院,人工智能,2020039,3,99.42
pjxyqwbj216,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.62
pjxyqwbj209,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.69
pjxyqwbj207,同学|老师,其他,其他,其他,3,98.92
pjxyqwbj205,同学|老师,网络与信息安全学院,网络空间安全,2018039,3,99.63
pjxyqwbj203,同学|老师,计算机科学与技术学院,计算机科学与技术,2003014,3,99.65
pjxuqwbj873,同学|老师,计算机科学与技术学院,软件工程,2003058,3,99.65
pjxuqwbj871,同学|老师,机电工程学院,测控技术与仪器,2004051,3,99.66
pjxuqwbj870,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,98.92
pjxuqwbj861,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.36
pjxuqwbj858,同学|老师,机电工程学院,测控技术与仪器,2004051,3,99.69
pjxuqwbj857,同学|老师,机电工程学院,工业设计,2004021,3,99.78
pjxuqwbj854,同学|老师,机电工程学院,电子封装技术,2004061,3,99.82
pjxuqwbj853,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.83
pjxuqwbj850,同学|老师,机电工程学院,机器人工程,2004078,3,99.83
pjxuqwbj848,同学|老师,机电工程学院,机器人工程,2004071,3,99.73
pjxuqwbj847,同学|老师,机电工程学院,电气工程及其自动化,2004041,3,98.74
pjxuqwbj845,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,99.04
pjxuqwbj840,同学|老师,机电工程学院,自动化,2004031,3,99.81
pjxuqwbj839,同学|老师,机电工程学院,机器人工程,2004078,3,99.35
pjxuqwbj838,同学|老师,机电工程学院,自动化,2004031,3,98.56
pjxuqwbj837,同学|老师,机电工程学院,自动化,2004031,3,99.74
pjxuqwbj833,同学|老师,机电工程学院,自动化,2004031,3,99.83
pjxuqwbj831,同学|老师,微电子学院,集成电路设计与集成系统,2014028,3,99.83
pjxuqwbj830,同学|老师,机电工程学院,自动化,2004031,3,98.59
pjxuqwbj829,同学|老师,机电工程学院,自动化,2004031,3,99.17
pjxuqwbj826,同学|老师,机电工程学院,机器人工程,2004071,3,91.86
pjxuqwbj818,同学|老师,其他,其他,其他,3,99.35
pjxuqwbj814,同学|老师,机电工程学院,自动化,2004031,3,99.71
pjxuqwbj812,同学|老师,机电工程学院,自动化,2004031,3,99.75
pjxuqwbj811,同学|老师,其他,其他,其他,3,99.77
pjxuqwbj806,同学|老师,机电工程学院,电气工程及其自动化,2004041,3,99.46
pjxuqwbj805,同学|老师,机电工程学院,测控技术与仪器,2004051,3,98.95
pjxuqwbj804,同学|老师,机电工程学院,机器人工程,2004078,3,99.72
pjxuqwbj803,同学|老师,机电工程学院,机械设计制造及其自动化,2004011,3,98.95
pjxuqwbj800,同学|老师,机电工程学院,自动化,2004031,3,99.72
