XH(学号),YDRQ(异动日期),YDLBDM(异动类别代码),YDLBDM(异动类别代码)_含义,YDYYDM(异动原因代码),YDYYDM(异动原因代码)_含义,SPRQ(审批日期),YYXDM(原院系代码),YZYDM(原专业代码),YZYFXDM(原专业方向代码),YNJ(原年级),XYXDM(现院系代码),XZYDM(现专业代码),XZYFXDM(现专业方向代码),XNJ(现年级),SFZX(是否在校),SFZX(是否在校)_含义,YDSM(异动说明),YXZ(原学制),YXZ(原学制)_含义,XBH(现班号),BY1(生效日期),BY2(备用),SFSCXKJG(是否删除选课结果),SFTBPYFA(是否同步培养方案),SFTBPYFA(是否同步培养方案)_含义
pjxxzxkj998,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:52:51,2321,9291,92919,2020,1101.0,0101,01019,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2001019,2021-07-16,,0.0,1,休学
pjxyqxbj237,,16,班级异动,20,班级异动,2022-04-03 12:18:54,1102,0201,,2020,1102.0,0201,02011,2020.0,,,20220403-12,4.0,转专业,2002012,2022-04-03,,0.0,0,0
pjxuqwbj565,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:34:10,2320,9195,91958,2020,1104.0,0407,04078,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2004078,2021-07-16,,0.0,1,休学
pjxyqxbl796,,16,班级异动,20,班级异动,2022-04-03 12:30:57,1102,0201,,2020,1102.0,0201,02011,2020.0,,,20220403-15,4.0,转专业,2002015,2022-04-03,,0.0,0,0
pjxwxxbj946,,18,学院异动,31,学籍从书院转入学院,2021-07-16 17:03:08,2321,9292,92920,2020,1102.0,0201,02016,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2002911,2021-07-16,,0.0,1,休学
pjxyqwbj713,,4,转专业,6,专业分流,2022-08-20 13:12:14,1103,0301,0301X,2020,1103.0,0301,0301X,2020.0,,,分流,4.0,转专业,2003012数,2022-08-20,,0.0,1,休学
pjxuqwbj986,,4,转专业,5,保留学籍,2022-07-12 20:15:48,1104,0403,,2020,1104.0,0404,,2020.0,,,20212022200052020级转专业,,,2004041,2022-07-12,,,0,0
pjxyqwbj084,,4,转专业,6,专业分流,2022-08-20 14:53:25,1103,0301,0301X,2020,1103.0,0301,0301X,2020.0,,,分流,4.0,转专业,2003014数,2022-08-20,,0.0,1,休学
pjxyqwbk964,,4,转专业,6,专业分流,2022-08-20 10:11:18,1103,0305,03050,2020,1103.0,0305,03050,2020.0,,,分流,4.0,转专业,2003051嵌,2022-08-20,,0.0,1,休学
pjxsqxbj997,,4,转专业,6,专业分流,2022-06-27 19:53:36,1106,0691,,2020,1106.0,0604,,2020.0,,,,4.0,转专业,2006041,2022-06-27,,0.0,1,休学
pjxsqxbj922,,4,转专业,6,专业分流,2022-06-27 19:58:46,1106,0691,,2020,1106.0,0605,,2020.0,,,,4.0,转专业,2006051,2022-06-27,,0.0,1,休学
pjxqzxbj979,,18,学院异动,31,学籍从书院转入学院,2021-07-16 09:24:21,2320,9191,,2020,1108.0,0801,08011,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2008011,2021-07-16,,0.0,1,休学
pjxyqxbj858,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:56:01,2321,9292,92929,2020,1102.0,0201,02019,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2002019,2021-07-16,,0.0,1,休学
pjxyqwbj379,,4,转专业,6,专业分流,2022-08-20 15:02:58,1103,0301,03012,2020,1103.0,0301,03012,2020.0,,,分流,4.0,转专业,2003011软,2022-08-20,,0.0,1,休学
pjxyqxbj945,,18,学院异动,31,学籍从书院转入学院,2021-07-16 11:02:22,2321,9290,92909,2020,1114.0,1401,14019,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2014019,2021-07-16,,0.0,1,休学
pjxyqxbj753,,13,延长学制,14,死亡,2024-05-21 09:01:40,1114,1401,14011,2020,,,,2021.0,,,,4.0,转专业,2114012,2024-05-21,,0.0,0,0
pjxyqxbk929,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:42:51,2321,9291,92918,2020,1101.0,0101,01018,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2001018,2021-07-16,,0.0,1,休学
pjxyqxbj562,,18,学院异动,31,学籍从书院转入学院,2022-07-12 18:31:52,1105,0505,,2020,528.0,2801,,2020.0,,,1111,4.0,转专业,,2022-07-12,,0.0,1,休学
pjxyqxbj221,,18,学院异动,31,学籍从书院转入学院,2022-07-12 18:31:52,1105,0505,,2020,528.0,2801,,2020.0,,,1111,4.0,转专业,,2022-07-12,,0.0,1,休学
pjxrqxbj908,,4,转专业,6,专业分流,2022-07-11 10:24:02,1107,0791,,2020,1107.0,0701,07011,2020.0,,,,4.0,转专业,2007011,2022-07-11,,0.0,1,休学
pjxyqxbk556,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:57:56,2321,9293,92939,2020,1105.0,0501,05019,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2005019,2021-07-16,,0.0,1,休学
pjxyqwbk652,,16,班级异动,20,班级异动,2023-08-23 13:42:49,1103,0305,03051,2021,1103.0,0305,03055,2021.0,,,21级分方向,4.0,转专业,2103052网,2023-08-23,,0.0,1,休学
pjxyqwbj117,,4,转专业,6,专业分流,2022-08-12 17:57:54,1103,0301,03011,2020,1103.0,0301,0301X,2020.0,,,分流,4.0,转专业,2003013数,2022-08-12,,0.0,1,休学
pjxsqxbj932,,4,转专业,6,专业分流,2022-06-27 19:32:35,1106,0691,,2020,1106.0,0601,,2020.0,,,,4.0,转专业,2006011,2022-06-27,,0.0,1,休学
pjxyqwbk923,,4,转专业,6,专业分流,2022-08-20 16:48:33,1103,0301,03017,2020,1103.0,0301,03017,2020.0,,,分流,4.0,转专业,2003014网,2022-08-20,,0.0,1,休学
pjxuqwbj731,,4,转专业,5,保留学籍,2020-09-18 21:49:08,2320,202003,,2020,2320.0,9195,91958,2020.0,,,2020202110006zy班选拔2020级,,,2004078,2020-09-18,,,0,0
pjxyqwbj888,,13,延长学制,14,死亡,2024-07-09 17:13:38,1118,1803,18039,2020,,,,2021.0,,,,4.0,转专业,2118031,2024-07-09,,0.0,0,0
pjxrqxbj972,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:22:36,2320,202007,,2020,1107.0,0791,,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,209701,2021-07-16,,0.0,1,休学
pjxrqxbj914,,4,转专业,5,保留学籍,2020-09-18 21:07:44,2320,202007,,2020,2321.0,9291,92918,2020.0,,,2020202110006zy班选拔2020级,,,2001018,2020-09-18,,,0,0
pjxyqwbj946,,4,转专业,6,专业分流,2022-08-12 10:45:12,1103,0305,03051,2020,1103.0,0305,03052,2020.0,,,分流,4.0,转专业,2003051W,2022-08-12,,0.0,1,休学
pjxqqxbj997,,4,转专业,6,专业分流,2021-03-29 14:50:10,2320,202005,,2020,1108.0,0802,,2020.0,,,,4.0,转专业,2008021,2021-03-26,,0.0,1,休学
pjxyqxbk840,,13,延长学制,14,死亡,2024-07-10 10:53:26,1101,0101,01011,2020,,,,2021.0,,,,4.0,转专业,2101015,2024-07-10,,0.0,0,0
pjxrqxbj963,,2,复学,4,转专业,2024-10-21 10:09:01,1107,0701,07011,2020,1107.0,0701,,2021.0,1.0,休学,复学,4.0,转专业,2107011,2024-02-29,,0.0,1,休学
pjxyqxbk314,,16,班级异动,20,班级异动,2022-04-03 12:27:34,1102,0201,,2020,1102.0,0201,02011,2020.0,,,20220403-14,4.0,转专业,2002014,2022-04-03,,0.0,0,0
pjxyqxbj478,,18,学院异动,31,学籍从书院转入学院,2022-07-12 18:59:33,1105,0501,05018,2020,529.0,2901,290118,2020.0,,,1111,4.0,转专业,2005018,2022-07-12,,0.0,1,休学
pjxsqxbj986,,18,学院异动,31,学籍从书院转入学院,2021-07-16 17:29:00,2320,202004,,2020,1106.0,0691,,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2006911,2021-07-16,,0.0,1,休学
pjxyqwbk993,,4,转专业,6,专业分流,2022-08-20 10:57:46,1103,0305,,2020,1103.0,0305,03055,2020.0,,,分流,4.0,转专业,2003053网,2022-08-20,,0.0,1,休学
pjxyqwbj902,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:36:10,2320,9197,91979,2020,1120.0,2003,20039,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2020039,2021-07-16,,0.0,1,休学
pjxyqxbk342,,2,复学,3,退学,2022-05-19 18:04:57,1120,2003,20039,2020,2325.0,202102,,2021.0,1.0,休学,,4.0,转专业,219203,2022-05-19,,0.0,1,休学
pjxpqxbj916,,18,学院异动,31,学籍从书院转入学院,2022-07-02 19:11:39,1109,0991,,2020,1109.0,0903,,2020.0,,,,4.0,转专业,2009031,2022-07-02,,0.0,1,休学
pjxyqxbk503,,16,班级异动,20,班级异动,2022-04-03 12:27:33,1102,0201,,2020,1102.0,0201,02011,2020.0,,,20220403-14,4.0,转专业,2002014,2022-04-03,,0.0,0,0
pjwtqxbj971,,1,休学,1,休学,2023-02-23 15:04:32,1115,1501,,2020,,,,,0.0,0.0,,4.0,转专业,,2023-02-23,,1.0,0,0
pjxwxxbj992,,18,学院异动,31,学籍从书院转入学院,2021-07-16 17:03:06,2321,9292,92920,2020,1102.0,0201,02016,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2002911,2021-07-16,,0.0,1,休学
pjxyqxbk300,,18,学院异动,31,学籍从书院转入学院,2022-07-12 18:31:53,1105,0505,,2020,528.0,2801,,2020.0,,,1111,4.0,转专业,,2022-07-12,,0.0,1,休学
pjwtqxbj972,,16,班级异动,20,班级异动,2022-07-12 16:42:54,1105,0501,05018,2020,529.0,2901,29011,2020.0,,,1111,4.0,转专业,2005012,2022-07-12,,0.0,1,休学
pjxsqxbj995,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:30:55,2320,9194,91948,2020,1103.0,0305,03057,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2003058,2021-07-16,,0.0,1,休学
pjxyqwbj930,,4,转专业,5,保留学籍,2020-09-18 20:56:14,2320,202002,,2020,2321.0,9290,92909,2020.0,,,2020202110007教学改革试点班选拔2020级,,,2014019,2020-09-18,,,0,0
pjxqqxbj983,,4,转专业,6,专业分流,2021-03-29 14:58:21,2320,202005,,2020,1108.0,0803,,2020.0,,,,4.0,转专业,2008031,2021-03-26,,0.0,1,休学
pjxyqwbj763,,4,转专业,6,专业分流,2022-08-20 10:11:18,1103,0305,03050,2020,1103.0,0305,03050,2020.0,,,分流,4.0,转专业,2003051嵌,2022-08-20,,0.0,1,休学
pjxyqxbk497,,18,学院异动,31,学籍从书院转入学院,2022-07-12 18:49:04,1105,0501,05011,2020,529.0,2901,29011,2020.0,,,1111,4.0,转专业,,2022-07-12,,0.0,1,休学
pjxpqxbj912,,18,学院异动,31,学籍从书院转入学院,2021-07-16 11:30:37,2321,202006,,2020,1109.0,0991,,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,209601,2021-07-16,,0.0,1,休学
pjxwzxbj996,,16,班级异动,20,班级异动,2022-04-03 12:14:47,1102,0201,02011,2020,1102.0,0201,02011,2020.0,,,2022403,4.0,转专业,2002011,2022-04-03,,0.0,0,0
pjxyqwbj950,,4,转专业,6,专业分流,2022-08-20 15:02:58,1103,0301,03012,2020,1103.0,0301,03012,2020.0,,,分流,4.0,转专业,2003011软,2022-08-20,,0.0,1,休学
pjxyqxbj305,,18,学院异动,31,学籍从书院转入学院,2022-07-12 18:31:52,1105,0505,,2020,528.0,2801,,2020.0,,,1111,4.0,转专业,,2022-07-12,,0.0,1,休学
pjxyqwbj937,,4,转专业,6,专业分流,2022-08-20 09:38:03,1103,0305,03052,2020,1103.0,0305,03052,2020.0,,,分流,4.0,转专业,2003052W,2022-08-20,,0.0,1,休学
pjxyqwbk943,,4,转专业,6,专业分流,2022-08-12 17:57:54,1103,0301,03011,2020,1103.0,0301,0301X,2020.0,,,分流,4.0,转专业,2003013数,2022-08-12,,0.0,1,休学
pjxyqwbk804,,4,转专业,6,专业分流,2022-08-12 11:33:53,1103,0305,03052,2020,1103.0,0305,03052,2020.0,,,分流,4.0,转专业,2003053W,2022-08-12,,0.0,1,休学
pjxyqxbk448,,4,转专业,5,保留学籍,2020-09-18 18:31:33,2321,202001,,2020,2321.0,9291,92919,2020.0,,,2020202110007教学改革试点班选拔2020级,,,2001019,2020-09-18,,,0,0
pjxyqxbj145,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:45:07,2321,9292,92928,2020,1102.0,0201,02018,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2002018,2021-07-16,,0.0,1,休学
pjxyqxbk015,,18,学院异动,31,学籍从书院转入学院,2022-07-12 18:49:05,1105,0501,05011,2020,529.0,2901,29011,2020.0,,,1111,4.0,转专业,,2022-07-12,,0.0,1,休学
pjxyqwbj734,,4,转专业,6,专业分流,2022-08-20 13:12:14,1103,0301,0301X,2020,1103.0,0301,0301X,2020.0,,,分流,4.0,转专业,2003012数,2022-08-20,,0.0,1,休学
pjxyqxbj370,,4,转专业,5,保留学籍,2020-09-19 00:02:45,2321,202001,,2020,2321.0,9293,92938,2020.0,,,2020202110006zy班选拔2020级,,,2005018,2020-09-19,,,0,0
pjxyqwbj508,,4,转专业,6,专业分流,2022-08-12 10:56:02,1103,0305,03051,2020,1103.0,0305,03052,2020.0,,,分流,4.0,转专业,2003052W,2022-08-12,,0.0,1,休学
pjxsqxbj946,,4,转专业,6,专业分流,2022-06-27 19:32:35,1106,0691,,2020,1106.0,0601,,2020.0,,,,4.0,转专业,2006011,2022-06-27,,0.0,1,休学
pjxyqwbj698,,4,转专业,6,专业分流,2022-08-16 15:21:03,1103,0301,03011,2020,1103.0,0301,03017,2020.0,,,分流,4.0,转专业,2003011网,2022-08-16,,0.0,1,休学
pjxpqxbj914,,18,学院异动,31,学籍从书院转入学院,2022-07-02 19:14:57,1109,0991,,2020,1109.0,0901,,2020.0,,,,4.0,转专业,2009011,2022-07-02,,0.0,1,休学
pjxsqxbj962,,18,学院异动,31,学籍从书院转入学院,2021-07-16 17:29:00,2320,202004,,2020,1106.0,0691,,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2006911,2021-07-16,,0.0,1,休学
pjxsqxbj859,,18,学院异动,31,学籍从书院转入学院,2021-07-16 17:33:38,2320,202004,,2020,1106.0,0691,,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2006913,2021-07-16,,0.0,1,休学
pjxyqwbj041,,16,班级异动,20,班级异动,2022-04-28 15:07:31,1120,2003,,2020,1120.0,2003,2003,2020.0,,,添加专业方向,4.0,转专业,2020031,2022-04-28,,0.0,1,休学
pjxwxxbj914,,18,学院异动,31,学籍从书院转入学院,2021-07-16 17:03:08,2321,9292,92920,2020,1102.0,0201,02016,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2002911,2021-07-16,,0.0,1,休学
pjxyqxbk031,,16,班级异动,20,班级异动,2022-04-03 12:30:56,1102,0201,,2020,1102.0,0201,02011,2020.0,,,20220403-15,4.0,转专业,2002015,2022-04-03,,0.0,0,0
pjxyqwbk907,,4,转专业,6,专业分流,2022-08-20 10:15:03,1103,0305,03050,2020,1103.0,0305,03050,2020.0,,,分流,4.0,转专业,2003052嵌,2022-08-20,,0.0,1,休学
pjxyqwbk547,,4,转专业,6,专业分流,2022-08-12 11:24:58,1103,0305,,2020,1103.0,0305,03052,2020.0,,,分流,4.0,转专业,2003052W,2022-08-12,,0.0,1,休学
pjxyqxbj522,,18,学院异动,31,学籍从书院转入学院,2022-07-12 18:57:56,1105,0501,05019,2020,529.0,2901,29018,2020.0,,,1111,4.0,转专业,2005019,2022-07-12,,0.0,1,休学
pjxuqwbj944,,4,转专业,5,保留学籍,2020-09-18 21:06:17,2320,202003,,2020,2321.0,92902,92908,2020.0,,,2020202110006zy班选拔2020级,,,2014028,2020-09-18,,,0,0
pjxyqxbk941,,4,转专业,5,保留学籍,2020-09-19 00:02:45,2321,202001,,2020,2321.0,9293,92939,2020.0,,,2020202110007教学改革试点班选拔2020级,,,2005019,2020-09-19,,,0,0
pjxyqxbj145,,4,转专业,5,保留学籍,2020-09-18 21:05:49,2321,202001,,2020,2321.0,9292,92928,2020.0,,,2020202110006zy班选拔2020级,,,2002018,2020-09-18,,,0,0
pjxyqxbk287,,16,班级异动,20,班级异动,2022-04-03 12:27:34,1102,0201,,2020,1102.0,0201,02011,2020.0,,,20220403-14,4.0,转专业,2002014,2022-04-03,,0.0,0,0
pjxrqxbj943,,4,转专业,5,保留学籍,2020-09-18 21:54:16,2320,202007,,2020,2320.0,9192,91929,2020.0,,,2020202110005拔尖班选拔2020级,,,2003019,2020-09-18,,,0,0
pjxyqxbl937,,16,班级异动,20,班级异动,2022-04-03 12:30:56,1102,0201,,2020,1102.0,0201,02011,2020.0,,,20220403-15,4.0,转专业,2002015,2022-04-03,,0.0,0,0
pjxuqwbj643,,16,班级异动,20,班级异动,2022-08-16 18:21:34,1104,0403,,2020,1104.0,0403,,2020.0,,,分班,4.0,转专业,2004032,2022-08-16,,0.0,1,休学
pjxsqxbj938,,18,学院异动,31,学籍从书院转入学院,2021-07-16 17:30:41,2320,202004,,2020,1106.0,0691,,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2006912,2021-07-16,,0.0,1,休学
pjxuqwbj761,,16,班级异动,20,班级异动,2022-08-16 18:21:34,1104,0403,,2020,1104.0,0403,,2020.0,,,分班,4.0,转专业,2004032,2022-08-16,,0.0,1,休学
pjxyqxbl723,,2,复学,4,转专业,2022-12-22 15:08:51,1101,0101,01011,2020,1101.0,0101,01011,2021.0,1.0,休学,,4.0,转专业,2101014,2022-12-22,,0.0,1,休学
pjxyqxbk080,,11,留级,13,延长学制,2022-04-24 11:02:47,1105,0503,,2020,2323.0,202101,,2021.0,,,,4.0,转专业,219106,2022-04-24,,0.0,1,休学
pjxrqxbj972,,4,转专业,6,专业分流,2022-07-11 10:47:36,1107,0791,,2020,1107.0,0703,,2020.0,,,,4.0,转专业,2007031,2022-07-11,,0.0,1,休学
pjxtzxfj982,,18,学院异动,31,学籍从书院转入学院,2022-07-13 10:07:18,1105,20501,,2020,529.0,22901,,2020.0,,,1111,2.0,复学,22005011,2022-07-13,,0.0,1,休学
pjxyqxbj230,,16,班级异动,20,班级异动,2022-04-03 12:18:54,1102,0201,,2020,1102.0,0201,02011,2020.0,,,20220403-12,4.0,转专业,2002012,2022-04-03,,0.0,0,0
pjxyqwbj395,,4,转专业,6,专业分流,2022-08-12 17:48:53,1103,0301,03011,2020,1103.0,0301,0301X,2020.0,,,分流,4.0,转专业,2003012数,2022-08-12,,0.0,1,休学
pjxuqwbj892,,4,转专业,5,保留学籍,2020-09-18 21:49:40,2320,202003,,2020,2320.0,9195,91958,2020.0,,,2020202110006zy班选拔2020级,,,2004078,2020-09-18,,,0,0
pjxyqxbj885,,4,转专业,5,保留学籍,2020-09-18 21:07:09,2321,202001,,2020,2321.0,9292,92928,2020.0,,,2020202110006zy班选拔2020级,,,2002018,2020-09-18,,,0,0
pjxyqwbj089,,4,转专业,6,专业分流,2022-08-12 15:37:08,1103,0305,03051,2020,1103.0,0305,03056,2020.0,,,分流,4.0,转专业,2003052云,2022-08-12,,0.0,1,休学
pjxsqxbj826,,18,学院异动,31,学籍从书院转入学院,2021-07-16 17:33:39,2320,202004,,2020,1106.0,0691,,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2006913,2021-07-16,,0.0,1,休学
pjxyqwbk885,,4,转专业,6,专业分流,2022-08-20 15:43:13,1103,0301,03012,2020,1103.0,0301,03012,2020.0,,,分流,4.0,转专业,2003014软,2022-08-20,,0.0,1,休学
pjxyqxbk775,,16,班级异动,20,班级异动,2022-04-03 12:22:21,1102,0201,,2020,1102.0,0201,02011,2020.0,,,20220403-13,4.0,转专业,2002013,2022-04-03,,0.0,0,0
pjxyqwbj625,,4,转专业,6,专业分流,2022-08-12 15:01:07,1103,0305,03051,2020,1103.0,0305,03050,2020.0,,,分流,4.0,转专业,2003052嵌,2022-08-12,,0.0,1,休学
pjxyqwbk807,,4,转专业,6,专业分流,2022-08-20 10:04:17,1103,0305,03052,2020,1103.0,0305,03052,2020.0,,,分流,4.0,转专业,2003053W,2022-08-20,,0.0,1,休学
pjxyqxbj160,,4,转专业,5,保留学籍,2020-09-18 21:09:29,2321,202001,,2020,2321.0,92902,92908,2020.0,,,2020202110006zy班选拔2020级,,,2014028,2020-09-18,,,0,0
pjxyqxbj645,,18,学院异动,31,学籍从书院转入学院,2022-07-12 18:44:26,1105,0501,05011,2020,529.0,2901,29011,2020.0,,,1111,4.0,转专业,,2022-07-12,,0.0,1,休学
pjxrqxbj914,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:42:51,2321,9291,92918,2020,1101.0,0101,01018,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2001018,2021-07-16,,0.0,1,休学
pjxyqwbj431,,16,班级异动,20,班级异动,2022-04-28 15:01:32,1120,2003,,2020,1120.0,2003,2003,2020.0,,,添加专业方向,4.0,转专业,2020031,2022-04-28,,0.0,1,休学
pjxuqwbj573,,4,转专业,5,保留学籍,2020-09-18 21:26:01,2320,202003,,2020,2320.0,9192,91928,2020.0,,,2020202110006zy班选拔2020级,,,2003018,2020-09-18,,,0,0
pjxyqwbk594,,4,转专业,6,专业分流,2022-08-20 09:38:05,1103,0305,03052,2020,1103.0,0305,03052,2020.0,,,分流,4.0,转专业,2003052W,2022-08-20,,0.0,1,休学
pjxyqwbj772,,4,转专业,6,专业分流,2022-08-20 13:12:14,1103,0301,0301X,2020,1103.0,0301,0301X,2020.0,,,分流,4.0,转专业,2003012数,2022-08-20,,0.0,1,休学
pjxyqwbj251,,4,转专业,6,专业分流,2022-08-20 13:12:15,1103,0301,0301X,2020,1103.0,0301,0301X,2020.0,,,分流,4.0,转专业,2003012数,2022-08-20,,0.0,1,休学
pjxyqwbj084,,4,转专业,6,专业分流,2022-08-12 17:57:54,1103,0301,03011,2020,1103.0,0301,0301X,2020.0,,,分流,4.0,转专业,2003013数,2022-08-12,,0.0,1,休学
pjxyqxbk415,,18,学院异动,31,学籍从书院转入学院,2022-07-12 18:31:53,1105,0505,,2020,528.0,2801,,2020.0,,,1111,4.0,转专业,,2022-07-12,,0.0,1,休学
pjxsqxbj995,,4,转专业,6,专业分流,2022-08-12 11:24:59,1103,0305,03051,2020,1103.0,0305,03052,2020.0,,,分流,4.0,转专业,2003052W,2022-08-12,,0.0,1,休学
pjxrqxbj916,,4,转专业,6,专业分流,2022-07-11 10:34:36,1107,0791,,2020,1107.0,0701,07011,2020.0,,,,4.0,转专业,2007011,2022-07-11,,0.0,1,休学
pjxyqwbj500,,16,班级异动,20,班级异动,2022-04-28 14:51:29,1120,2003,,2020,1120.0,2003,2003,2020.0,,,添加专业方向,4.0,转专业,2020032,2022-04-28,,0.0,1,休学
pjxsqxbj820,,4,转专业,6,专业分流,2022-06-27 19:58:46,1106,0691,,2020,1106.0,0605,,2020.0,,,,4.0,转专业,2006051,2022-06-27,,0.0,1,休学
pjxyqwbj506,,4,转专业,6,专业分流,2022-08-20 09:27:08,1103,0305,03052,2020,1103.0,0305,03052,2020.0,,,分流,4.0,转专业,2003051W,2022-08-20,,0.0,1,休学
pjxuqwbj631,,11,留级,13,延长学制,2023-04-17 10:37:39,1104,0401,04011,2020,1104.0,0401,04011,2021.0,,,,4.0,转专业,2104012,2023-04-17,,1.0,1,休学
pjxyqwbj469,,4,转专业,6,专业分流,2022-08-16 14:51:39,1103,0301,03011,2020,1103.0,0301,03012,2020.0,,,分流,4.0,转专业,2003013软,2022-08-16,,0.0,1,休学
pjxyqxbj460,,4,转专业,5,保留学籍,2020-09-18 18:15:31,2321,202001,,2020,2320.0,9197,91979,2020.0,,,2020202110007教学改革试点班选拔2020级,,,2020039,2020-09-18,,,0,0
pjxyqwbj621,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:57:56,2321,9293,92939,2020,1105.0,0501,05019,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2005019,2021-07-16,,0.0,1,休学
pjxyqxbj554,,18,学院异动,31,学籍从书院转入学院,2022-07-12 18:44:26,1105,0501,05011,2020,529.0,2901,29011,2020.0,,,1111,4.0,转专业,,2022-07-12,,0.0,1,休学
pjxyqxbj370,,18,学院异动,31,学籍从书院转入学院,2021-07-16 10:48:15,2321,9293,92938,2020,1105.0,0501,05018,2020.0,,,根据书院制学生管理规定，2020级学生第一学年学习完成后，学籍从书院转入学院。,4.0,转专业,2005018,2021-07-16,,0.0,1,休学
