KS_XH(学号),KS_YYJB(语言级别),KS_CJ(成绩)
pjxuqwbj472,2,327.0
pjxyqxbl755,2,308.0
pjxyqwbk549,2,322.0
pjxyqxbl751,2,485.0
pjxyqxbl743,2,305.0
pjxyqxbj391,2,503.0
pjxyqxbj395,2,436.0
pjxyqxbj430,2,276.0
pjxuqwbj694,1,374.0
pjxyqxbj162,2,290.0
pjxyqwbj532,2,490.0
pjxyqxbj158,2,366.0
pjxyqxbj150,2,581.0
pjxyqwbj530,2,377.0
pjxyqxbj152,2,426.0
pjxyqxbj154,2,544.0
pjxrqxbj945,2,382.0
pjxrqxbj944,2,375.0
pjxyqwbj523,2,480.0
pjxyqxbj146,2,0.0
pjxyqxbj125,2,316.0
pjxyqwbj552,2,458.0
pjxyqwbk862,1,496.0
pjxyqxbj991,1,457.0
pjvyzxbj998,1,375.0
pjxyqxbk302,1,361.0
pjxuqwbj473,2,477.0
pjxyqxbl774,2,431.0
pjxyqwbk543,2,420.0
pjxyqxbl752,2,500.0
pjxyqxbl780,2,528.0
pjxyqxbl766,2,527.0
pjxyqxbl767,2,319.0
pjxyqwbk549,2,415.0
pjxyqxbl751,2,0.0
pjxyqxbl743,2,0.0
pjxyqwbk531,2,541.0
pjxyqxbl703,2,414.0
pjxyqxbl701,2,451.0
pjxyqwbk523,2,475.0
pjxyqxbl704,2,407.0
pjxyqxbl688,2,316.0
pjxyqwbk510,2,333.0
pjxyqwbk509,2,367.0
pjxyqxbl716,2,426.0
pjwtqxbj941,2,451.0
pjxyqwbk971,2,429.0
pjxuqwbj488,2,403.0
pjxyqwbk653,2,348.0
pjxyqxbl879,2,291.0
pjxuqwbj489,2,265.0
pjxyqxbl874,2,398.0
pjxyqxbl872,2,344.0
pjxyqxbl869,2,356.0
pjwtqxbj954,2,262.0
pjxyqxbl867,2,485.0
pjxyqwbk644,2,451.0
pjxuqwbj773,1,446.0
pjxyqwbj584,1,370.0
pjxyqwbj585,1,464.0
pjxyqwbj592,1,451.0
pjxyqxbj395,2,400.0
pjxuqwbj804,2,458.0
pjxyqxbj430,2,407.0
pjxyqxbj417,2,394.0
pjxyqwbj695,2,601.0
pjxyqxbj964,2,376.0
pjxyqxbj422,2,402.0
pjxyqwbj688,2,506.0
pjwtqxbj914,2,329.0
pjwtqxbj913,2,298.0
pjxyqwbj870,2,419.0
pjxuzxbj984,2,312.0
pjxtztbj987,2,291.0
pjxyqxbk894,1,371.0
pjxsqxbj800,2,446.0
pjwtqxbj950,2,345.0
pjxyqwbk966,2,460.0
pjxyqxbl857,2,393.0
pjxxxxbj901,2,468.0
pjxyqwbk632,2,282.0
pjwrqxbj956,2,347.0
pjwrqxbj952,2,0.0
pjxyqxbl847,2,527.0
pjxuqwbj485,2,443.0
pjxsqxbj768,2,407.0
pjxyqwbk618,2,397.0
pjxuqwbj958,2,420.0
pjxyqxbk836,2,358.0
pjxyqwbj302,2,382.0
pjxyqxbk572,2,366.0
pjxyqxbk795,2,485.0
pjxyqxbj940,2,430.0
pjxyqwbj312,2,425.0
pjxyqxbk826,2,437.0
pjxyqwbj311,2,473.0
pjxrqxbj918,2,392.0
pjxyqxbk822,2,540.0
pjxuqwbj642,2,449.0
pjxyqxbk626,2,0.0
pjxyqxbj195,2,464.0
pjxyqxbk791,2,461.0
pjxyqxbl839,2,569.0
pjxxxxbj913,2,546.0
pjxyqxbl836,2,306.0
pjxyqwbk608,2,379.0
pjxyqwbk607,2,543.0
pjxyqxbl830,2,437.0
pjxyqxbk140,2,0.0
pjxyqxbl828,2,463.0
pjxyqwbk604,2,394.0
pjxuqwbj445,1,465.0
pjxyqwbk511,1,375.0
pjxyqxbl678,1,385.0
pjxyqxbl677,1,335.0
pjxuqwbj443,1,483.0
pjxyqxbk798,2,472.0
pjxyqxbk788,2,414.0
pjxyqxbk813,2,360.0
pjxyqxbj935,2,401.0
pjxyqxbk812,2,296.0
pjxyqxbk828,2,451.0
pjxyqxbk827,2,342.0
pjxyqxbk789,2,352.0
pjxyqwbj309,2,530.0
pjxuqwbj600,2,426.0
pjxyqxbk816,2,409.0
pjxyqxbk801,2,513.0
pjxyqwbk668,2,281.0
pjxyqwbk664,2,415.0
pjxyqxbl794,2,0.0
pjxyqxbl825,2,407.0
pjxsqxbj810,2,319.0
pjxyqxbl826,2,290.0
pjxyqwbk595,2,425.0
pjxqqxbj977,2,382.0
pjxyqxbj015,2,383.0
pjxyqxbj046,2,407.0
pjxyqxbj044,2,496.0
pjxyqwbj445,2,539.0
pjxyqwbj444,2,524.0
pjxxxxbj981,2,391.0
pjwtqxbj971,2,0.0
pjxyqxbj040,2,430.0
pjxyqwbj437,2,566.0
pjxuqwbj691,2,402.0
pjxyqwbj431,2,503.0
pjxyqxbk669,1,467.0
pjxyqwbk585,2,426.0
pjxyqwbk584,2,237.0
pjxxzxkj983,2,471.0
pjxrqxbj969,2,379.0
pjxqqxbj954,2,330.0
pjxyqwbk583,2,298.0
pjxyqxbl806,2,0.0
pjxyqxbl808,2,297.0
pjxyqxbl807,2,357.0
pjvyzxbj993,1,384.0
pjvyzxbj995,1,377.0
pjwrzxbj996,1,401.0
pjxyqxbj031,2,388.0
pjxyqwbj430,2,560.0
pjxuqwbj687,2,380.0
pjxyqxbj027,2,459.0
pjxyqxbj021,2,347.0
pjxqqxbj974,2,380.0
pjxqqxbj973,2,304.0
pjxuqwbj605,1,419.0
pjxyqxbk667,1,535.0
pjxuqwbj639,1,483.0
pjxsqxbj789,2,389.0
pjxyqwbk578,2,347.0
pjxyqxbl804,2,377.0
pjxyqwbk575,2,499.0
pjxyqxbl796,2,456.0
pjxuqwbj761,2,561.0
pjxyqwbk686,2,360.0
pjxyqxbk281,2,429.0
pjxyqxbj717,2,461.0
pjxyqxbj726,2,417.0
pjxpqxbj992,2,407.0
pjxyqxbj725,2,379.0
pjxyqxbj712,2,0.0
pjxyqxbj724,2,561.0
pjxyqxbj120,2,505.0
pjxyqwbj500,2,395.0
pjxyqwbj418,2,435.0
pjxyqxbj008,2,347.0
pjxyqxbj001,2,478.0
pjxyqxbk995,2,458.0
pjxyqwbj409,2,290.0
pjxuqwbj679,2,417.0
pjxyqxbk993,2,591.0
pjxxxxbj975,2,459.0
pjxyqxbk991,2,551.0
pjxyqwbj408,2,0.0
pjxyqxbk987,2,454.0
pjxyqxbk803,1,468.0
pjxyqwbk922,2,423.0
pjxyqxbl895,2,365.0
pjxyqwbk679,2,325.0
pjxyqwbk678,2,490.0
pjwrqxbj932,2,398.0
pjxyqxbk194,2,402.0
pjxxxxbj904,2,389.0
pjxyqwbk675,2,329.0
pjxyqwbk673,2,370.0
pjxyqxbj106,2,527.0
pjxyqwbj492,2,365.0
pjxyqxbj105,2,372.0
pjxyqxbj096,2,386.0
pjxyqwbj487,2,405.0
pjxyqwbj488,2,332.0
pjxyqwbj486,2,388.0
pjxyqxbj093,2,362.0
pjxuqwbj565,2,474.0
pjxyqxbk553,2,377.0
pjxyqwbj163,2,491.0
pjxqzxbj984,2,386.0
pjxwxxbj970,2,512.0
pjxqqxbj970,2,459.0
pjxyqwbj403,2,503.0
pjxyqwbj402,2,0.0
pjxuqwbj674,2,394.0
pjxyqxbj049,2,466.0
pjwtqxbj968,2,446.0
pjxyqwbj401,2,336.0
pjxyqxbk974,2,423.0
pjxuqwbj516,2,409.0
pjxyqxbk971,2,418.0
pjxyqxbj629,2,286.0
pjxyqwbk665,2,337.0
pjxyqwbk666,2,461.0
pjxyqxbj628,2,339.0
pjxuqwbj476,2,396.0
pjxyqxbj626,2,245.0
pjxyqxbl889,2,302.0
pjxyqxbj625,2,443.0
pjwqzwbj998,2,322.0
pjxuqwbj446,2,471.0
pjxyqwbk514,2,524.0
pjxyqwbj164,2,485.0
pjxyqxbk539,2,348.0
pjxyqxbk556,2,425.0
pjxyqwbj166,2,428.0
pjxyqxbk535,2,343.0
pjwrqxbj993,2,443.0
pjxyqwbj146,2,402.0
pjxyqxbk537,2,359.0
pjxqqxbj964,2,439.0
pjxsqxbj989,2,413.0
pjxyqwbj104,2,337.0
pjxuqwbj582,2,0.0
pjxyqwbj092,2,396.0
pjxrqxbj894,2,566.0
pjxyqxbk484,2,0.0
pjxuqwbj673,2,502.0
pjxyqwbj400,2,331.0
pjxyqxbj548,2,348.0
pjxyqxbk969,2,452.0
pjxyqwbj398,2,439.0
pjxyqxbk965,2,333.0
pjxyqwbj395,2,439.0
pjxyqxbk962,2,396.0
pjxyqwbj393,2,536.0
pjxqqxbj969,2,464.0
pjxyqxbk958,2,465.0
pjxyqwbj288,1,0.0
pjxyqwbj149,2,399.0
pjxrqxbj898,2,394.0
pjxyqxbk531,2,375.0
pjxyqwbj098,2,308.0
pjxqqxbj961,2,471.0
pjxyqxbk469,2,466.0
pjwrqxbj991,2,0.0
pjxxxxbj970,2,595.0
pjxyqxbk953,2,339.0
pjxyqxbj273,2,251.0
pjxyqxbj051,2,530.0
pjxyqxbl884,2,362.0
pjxxzxkj987,2,0.0
pjxuqwbj593,2,345.0
pjxyqxbk601,2,354.0
pjxuqwbj954,1,467.0
pjxtztbj996,1,363.0
pjxyqxbk753,1,412.0
pjxuqwbj621,1,395.0
pjxyqxbk779,1,387.0
pjxyqxbk522,2,449.0
pjxpqxbj925,2,380.0
pjxuqwbj992,2,482.0
pjxuqwbj993,2,523.0
pjxyqxbk596,2,315.0
pjxyqxbk609,2,367.0
pjxyqxbk581,2,357.0
pjxyqxbk606,2,265.0
pjxuqwbj591,2,488.0
pjxyqxbj798,2,380.0
pjxyqxbj801,2,434.0
pjxyqxbj832,1,410.0
pjxuqwbj581,2,0.0
pjxuqwbj564,2,439.0
pjxxxxbj942,2,375.0
pjxyqwbj150,2,351.0
pjxuqwbj796,2,270.0
pjxyqxbj379,2,379.0
pjxyqxbk546,2,515.0
pjxyqxbk481,2,489.0
pjxyqxbk454,2,419.0
pjxyqxbk479,2,381.0
pjxyqxbk497,2,345.0
pjxuqwbj585,2,487.0
pjxyqwbj109,2,449.0
pjxyqxbk610,2,434.0
pjxrqxbj973,2,461.0
pjxuqwbj589,2,254.0
pjxuqwbj586,2,346.0
pjxyqxbk614,2,414.0
pjxyqxbk598,2,293.0
pjxyqxbk594,2,356.0
pjxsqxbj867,2,445.0
pjxyqwbj181,2,0.0
pjxyqxbl714,2,321.0
pjxyqxbk081,2,341.0
pjxyqxbk578,2,386.0
pjxyqxbj799,2,401.0
pjxyqxbj800,2,401.0
pjxuqwbj705,1,370.0
pjxtztbj989,1,444.0
pjxyqxbj068,1,452.0
pjxuqwbj935,1,397.0
pjxpqxbj924,2,307.0
pjxyqxbk458,2,405.0
pjxyqxbk470,2,231.0
pjxyqxbk464,2,356.0
pjxxxxbj937,2,462.0
pjxyqxbk513,2,425.0
pjxyqwbj159,2,0.0
pjxuqwbj566,2,333.0
pjwrqxbj911,2,313.0
pjxyqwbj100,2,464.0
pjxuqwbj562,2,460.0
pjxsqxbj912,2,304.0
pjwuzxbj992,2,381.0
pjxyqxbk615,2,324.0
pjxuqwbj588,2,347.0
pjxuqwbj906,2,423.0
pjxsqxbj864,2,0.0
pjxyqxbj791,2,323.0
pjxyqxbk295,2,0.0
pjxsqxbj962,1,362.0
pjxyqwbk504,1,0.0
pjxtztbj985,1,309.0
pjxuzvbj991,1,0.0
pjxtztbj986,1,346.0
pjxsqxbj751,1,315.0
pjxqzxbj967,1,0.0
pjxyqwbj153,2,509.0
pjxyqxbj103,2,514.0
pjxuqwbj558,2,256.0
pjxwxxbj938,2,369.0
pjxyqwbj158,2,418.0
pjxyqxbk534,2,407.0
pjxyqwbj646,2,371.0
pjxyqxbk290,2,314.0
pjxyqxbk298,2,380.0
pjxyqwbk999,2,426.0
pjxyqxbk294,2,350.0
pjxyqxbj995,2,306.0
pjxuqwbj529,2,300.0
pjxuqwbj994,2,370.0
pjxyqwbj998,2,0.0
pjxyqwbk991,2,300.0
pjxyqwbj594,2,457.0
pjxyqxbj269,2,472.0
pjxuqwbj763,2,281.0
pjxyqwbj590,2,419.0
pjxyqxbj251,2,404.0
pjxyqxbk257,2,419.0
pjxuqwbj760,2,343.0
pjxuqwbj806,1,502.0
pjxyqwbj868,1,384.0
pjxwxxbj914,1,532.0
pjxyqxbl984,1,361.0
pjxyqxbk149,1,485.0
pjxyqwbk884,1,420.0
pjxqzxbj971,1,519.0
pjxyqxbj989,2,379.0
pjxyqxbj987,2,381.0
pjxuqwbj559,2,478.0
pjxuqwbj574,2,377.0
pjxyqxbj985,2,439.0
pjxuqwbj573,2,367.0
pjxsqxbj981,2,461.0
pjxqqxbj957,2,377.0
pjxyqwbj122,2,475.0
pjxyqxbj272,2,350.0
pjxwzxbj990,2,405.0
pjxyqxbj261,2,485.0
pjxyqxbj277,2,394.0
pjxyqxbj255,2,330.0
pjxuqwbj767,2,312.0
pjxyqxbj253,2,502.0
pjxxztbj995,2,0.0
pjxyqxbj993,2,367.0
pjxsqxbj976,2,326.0
pjxyqxbj257,2,0.0
pjxuqwbj460,2,409.0
pjxyqxbl724,2,319.0
pjxyqxbj984,1,408.0
pjxyqxbj812,1,482.0
pjxwzxbj998,1,431.0
pjxuqwbj572,2,525.0
pjxyqxbk457,2,498.0
pjxyqxbl779,2,0.0
pjxyqxbl769,2,378.0
pjxyqxbl745,2,414.0
pjxyqwbk542,2,395.0
pjxyqxbl750,2,439.0
pjxyqwbk551,2,450.0
pjxyqxbk595,1,332.0
pjxrqxbj971,1,441.0
pjxyqxbj452,2,316.0
pjxsqxbj892,2,0.0
pjxuqwbj814,2,344.0
pjxuqwbj986,2,343.0
pjwtqxbj976,2,272.0
pjxyqwbj336,2,330.0
pjxyqxbj979,2,350.0
pjxyqwbk717,2,310.0
pjxyqxbj540,2,544.0
pjxpqxbj979,2,355.0
pjxyqwbj896,2,354.0
pjxyqwbj701,2,0.0
pjxyqwbk869,2,364.0
pjxyqwbk871,2,376.0
pjxyqxbk131,2,341.0
pjxuqwbj515,2,338.0
pjxyqxbk095,2,372.0
pjxyqwbk864,2,469.0
pjxyqxbk107,2,291.0
pjxyqxbk097,2,344.0
pjxyqwbk859,2,464.0
pjxyqxbk105,2,392.0
pjxyqwbk868,2,0.0
pjxsqxbj786,2,342.0
pjxsqxbj857,1,377.0
pjxyqxbj794,1,435.0
pjxyqxbk613,1,440.0
pjxyqxbj455,2,318.0
pjxsqxbj929,2,404.0
pjxyqxbk211,2,0.0
pjxrqxbj957,2,521.0
pjxyqxbj981,2,500.0
pjxyqxbj440,2,417.0
pjxyqxbj448,2,357.0
pjxyqxbj710,2,441.0
pjxwzxbj985,2,497.0
pjxuqwbj879,2,467.0
pjxyqxbj653,2,400.0
pjwtqxbj932,2,353.0
pjxuqwbj877,2,443.0
pjxyqwbj802,2,409.0
pjxyqxbj679,2,335.0
pjxyqxbj599,2,437.0
pjxyqxbk075,2,299.0
pjxyqwbk835,2,459.0
pjxyqwbk839,2,407.0
pjxyqxbj795,1,457.0
pjxuzxbj987,1,354.0
pjxyqxbk582,1,409.0
pjxyqxbj460,2,517.0
pjxuqwbj811,2,399.0
pjxuqwbj917,2,453.0
pjxyqwbj718,2,407.0
pjxuqwbj812,2,487.0
pjxuqwbj915,2,488.0
pjxuqwbj916,2,361.0
pjxuqwbj914,2,459.0
pjxyqxbj609,2,347.0
pjxyqwbj787,2,402.0
pjxyqxbj571,2,433.0
pjxyqwbj785,2,377.0
pjxuqwbj858,2,478.0
pjxuqwbj847,2,440.0
pjxyqxbj585,2,282.0
pjxtztbj997,2,421.0
pjxyqxbj569,2,463.0
pjxuqwbj854,2,381.0
pjxyqxbj580,2,456.0
pjxyqxbj584,2,367.0
pjxyqxbk086,2,451.0
pjxyqwbk845,2,411.0
pjxuqwbj512,2,316.0
pjxwxxbj907,2,358.0
pjxyqwbk896,2,424.0
pjxyqwbk826,2,328.0
pjxyqxbk066,2,527.0
pjxuqwbj803,2,433.0
pjxyqwbj678,2,0.0
pjxyqwbj677,2,408.0
pjxyqwbj691,2,640.0
pjxuqwbj797,2,436.0
pjxyqxbj412,2,409.0
pjxyqxbj419,2,461.0
pjxyqxbj400,2,308.0
pjxyqxbj384,2,323.0
pjxyqxbj415,2,452.0
pjxyqxbj807,2,370.0
pjxyqwbj991,2,314.0
pjxuqwbj890,2,0.0
pjxsqxbj893,2,446.0
pjxxxxbj995,2,451.0
pjxyqxbj459,2,370.0
pjxyqwbj727,2,0.0
pjxyqxbj813,2,394.0
pjxyqwbj706,2,542.0
pjxyqxbk368,2,496.0
pjxsqxbj825,2,0.0
pjxyqxbj566,2,363.0
pjxyqxbj588,2,254.0
pjxyqxbj589,2,434.0
pjxvzxbj996,2,458.0
pjxyqxbj557,2,404.0
pjxyqxbj576,2,0.0
pjxyqwbj763,2,411.0
pjxyqxbj969,2,321.0
pjxyqxbj559,2,393.0
pjxyqwbk818,2,443.0
pjxyqxbk059,2,385.0
pjxyqxbk068,2,348.0
pjxyqwbk815,2,295.0
pjxyqxbk064,2,422.0
pjxyqxbk063,2,369.0
pjxuqwbj511,2,305.0
pjxyqwbk824,2,367.0
pjxyqwbk810,2,368.0
pjxyqwbk814,2,309.0
pjxyqwbk807,2,380.0
pjxyqxbk042,2,311.0
pjxyqxbk911,2,0.0
pjxyqwbj375,2,394.0
pjxyqxbk908,2,444.0
pjxuqwbj449,2,319.0
pjxwxxbj967,2,353.0
pjxyqwbj369,2,431.0
pjxwxxbj964,2,344.0
pjxyqxbk903,2,468.0
pjxyqxbk898,2,422.0
pjxyqxbk899,2,415.0
pjxrqxbj928,2,426.0
pjxyqwbj006,2,536.0
pjxyqxbk342,2,475.0
pjxyqwbj004,2,409.0
pjxyqxbk364,2,470.0
pjxyqxbk339,2,398.0
pjxuqwbj535,2,339.0
pjxyqwbj002,2,442.0
pjxyqwbj015,2,393.0
pjxyqxbk336,2,332.0
pjxuqwbj546,2,346.0
pjxsqxbj831,2,428.0
pjxyqwbj013,2,449.0
pjxsqxbj834,2,379.0
pjxyqxbk307,2,498.0
pjwrqxbj882,2,449.0
pjxyqwbj171,2,337.0
pjxyqxbk562,2,445.0
pjxyqxbk565,2,0.0
pjxyqwbj570,2,407.0
pjxyqwbj577,2,435.0
pjxyqwbj569,2,380.0
pjxuqwbj745,2,442.0
pjxyqxbj217,2,494.0
pjxyqxbj228,2,469.0
pjxuqwbj757,2,413.0
pjxyqxbj224,2,505.0
pjxyqxbj240,2,463.0
pjxyqxbj915,2,502.0
pjxsqxbj949,2,0.0
pjxuqwbj755,2,0.0
pjxyqxbk039,2,402.0
pjxyqxbk046,2,389.0
pjxyqwbk802,2,446.0
pjxyqwbk806,2,332.0
pjxyqwbk804,2,460.0
pjxuqwbj508,2,450.0
pjxyqwbk799,2,319.0
pjxyqxbk035,2,395.0
pjxyqxbk025,2,363.0
pjxsqxbj807,2,425.0
pjxyqwbk792,2,0.0
pjxyqwbk791,2,413.0
pjxyqxbk021,2,444.0
pjxuqwbj479,2,314.0
pjxyqxbk023,2,346.0
pjxrqxbj996,2,570.0
pjxyqxbj918,2,524.0
pjxyqwbk844,2,452.0
pjxyqwbj912,2,271.0
pjxyqwbj922,2,512.0
pjxyqwbj022,2,362.0
pjxyqwbj020,2,0.0
pjxxxxbj980,2,525.0
pjxyqxbk331,2,546.0
pjxyqwbj027,2,367.0
pjxyqwbj049,2,413.0
pjxyqxbk319,2,552.0
pjxyqxbk318,2,452.0
pjxyqxbk317,2,0.0
pjxyqxbj238,2,428.0
pjxuqwbj751,2,502.0
pjxuqwbj962,2,306.0
pjxuqwbj758,2,446.0
pjxyqwbj059,2,430.0
pjxyqwbj062,2,426.0
pjwtqxbj930,2,0.0
pjxyqxbk391,2,537.0
pjwrqxbj929,2,588.0
pjwrqxbj918,2,451.0
pjxyqxbk022,2,352.0
pjxyqwbk787,2,404.0
pjxyqwbk788,2,462.0
pjxrqxbj891,2,400.0
pjxyqxbk005,2,414.0
pjxyqxbl992,2,324.0
pjxyqwbk779,2,399.0
pjxyqxbk011,2,475.0
pjxyqxbl999,2,291.0
pjxyqxbj188,2,553.0
pjxuqwbj738,2,564.0
pjxyqxbj192,2,370.0
pjxyqxbj187,2,0.0
pjxrqxbj951,2,358.0
pjxuqwbj733,2,538.0
pjxyqwbj535,2,422.0
pjxuqwbj536,2,0.0
pjxyqwbj031,2,0.0
pjxyqxbk316,2,362.0
pjxyqwbj046,2,0.0
pjxuqwbj539,2,447.0
pjxwxxbj916,2,0.0
pjxyqxbk350,2,484.0
pjxyqwbj044,2,450.0
pjxuqwbj538,2,341.0
pjxsqxbj820,2,407.0
pjxyqxbj707,2,575.0
pjxyqwbj043,2,408.0
pjxyqwbj035,2,341.0
pjxsqxbj971,2,441.0
pjwrqxbj926,2,438.0
pjxyqxbk388,2,0.0
pjwrqxbj924,2,312.0
pjxyqwbj058,2,0.0
pjxuqwbj927,2,379.0
pjwrqxbj923,2,494.0
pjxsqxbj938,2,499.0
pjxyqxbk403,2,451.0
pjxyqxbk398,2,547.0
pjxuqwbj461,2,346.0
pjxyqxbk402,2,477.0
pjxyqxbk155,2,428.0
pjxuqwbj528,2,513.0
pjxyqxbk165,2,393.0
pjwrqxbj951,2,430.0
pjxyqwbk745,2,397.0
pjxyqwbk747,2,486.0
pjxyqxbk048,2,416.0
pjxyqxbl969,2,351.0
pjxyqwbk740,2,0.0
pjxyqxbl966,2,300.0
pjxyqxbl970,2,458.0
pjxwzxkj991,2,377.0
pjxsqxbj954,2,0.0
pjxyqxbk882,2,409.0
pjxyqwbj360,2,497.0
pjxyqwbj362,2,449.0
pjxyqwbj986,2,332.0
pjxyqxbk936,2,0.0
pjxrqxbj911,2,391.0
pjxyqxbk720,2,406.0
pjxyqwbj272,2,376.0
pjxyqwbj255,2,542.0
pjxrqxbj909,2,440.0
pjxuqwbj526,2,369.0
pjxyqxbk723,2,390.0
pjwrqxbj920,2,429.0
pjxsqxbj936,2,547.0
pjxyqxbl727,2,471.0
pjxyqxbj929,2,299.0
pjxyqxbj818,2,448.0
pjxyqxbj554,2,449.0
pjxyqxbj225,2,421.0
pjxyqxbj815,2,310.0
pjwrqxbj916,2,431.0
pjxyqxbk399,2,415.0
pjxwzxkj996,2,485.0
pjxyqxbk007,2,413.0
pjxyqxbl975,2,309.0
pjxyqxbl962,2,348.0
pjxxzxkj998,2,414.0
pjwtqxbj944,2,407.0
pjwtqxbj952,2,451.0
pjxyqwbj927,2,508.0
pjxyqxbj834,2,490.0
pjxyqxbj841,2,446.0
pjxyqxbj861,2,516.0
pjxyqxbj910,2,357.0
pjxyqwbj797,2,449.0
pjxyqwbj267,2,317.0
pjxyqxbj928,2,350.0
pjxyqxbk713,2,405.0
pjxyqwbj261,2,409.0
pjxqzxbj975,2,393.0
pjxyqwbj216,2,412.0
pjxyqxbk731,2,0.0
pjxyqxbj636,2,361.0
pjxuqwbj871,2,353.0
pjxuqwbj870,2,384.0
pjxyqxbj637,2,480.0
pjxuqwbj881,2,384.0
pjxyqxbk778,2,254.0
pjxuqwbj624,2,421.0
pjxyqxbj933,2,297.0
pjxsqxbj944,2,449.0
pjxyqxbk760,2,423.0
pjxyqwbj283,2,491.0
pjxyqxbk764,2,336.0
pjxyqxbj932,2,304.0
pjxyqxbl987,2,427.0
pjxyqwbk749,2,442.0
pjxuqwbj500,2,439.0
pjxyqwbk755,2,346.0
pjxyqwbk760,2,372.0
pjxyqxbl991,2,311.0
pjxyqwbk756,2,541.0
pjxwzxkj989,2,384.0
pjxyqwbk761,2,431.0
pjxyqxbl952,2,446.0
pjxuqwbj496,2,404.0
pjxyqxbl950,2,455.0
pjxuqwbj734,2,490.0
pjxyqwbj540,2,471.0
pjxyqxbj167,2,438.0
pjxyqwbj530,2,467.0
pjxyqwbj531,2,427.0
pjxrqxbj947,2,346.0
pjxrqxbj945,2,421.0
pjxyqxbj144,2,346.0
pjxyqwbj525,2,367.0
pjxyqxbj145,2,399.0
pjxyqxbk697,2,378.0
pjxrqxbj908,2,516.0
pjxyqwbj796,2,373.0
pjxyqwbj847,2,0.0
pjxyqwbj841,2,523.0
pjxyqwbj838,2,370.0
pjxyqxbj687,2,509.0
pjxyqxbj691,2,454.0
pjxyqwbj822,2,540.0
pjxyqxbj669,2,427.0
pjxyqxbj659,2,391.0
pjxyqwbj811,2,254.0
pjxyqwbj971,2,378.0
pjxuqwbj619,2,394.0
pjxyqxbk783,2,464.0
pjxuqwbj953,2,484.0
pjxxztbj994,2,0.0
pjxyqxbk742,2,374.0
pjxyqxbk746,2,316.0
pjxyqxbk782,2,344.0
pjxyqxbk780,2,0.0
pjxyqxbk751,2,310.0
pjxyqwbj293,2,376.0
pjxwzxbj989,2,390.0
pjxsqxbj941,2,394.0
pjxyqxbk737,2,295.0
pjxxzxkj978,2,395.0
pjxyqwbk735,2,321.0
pjxyqwbk731,2,417.0
pjxuqwbj495,2,517.0
pjxyqwbk734,2,397.0
pjxyqxbl953,2,413.0
pjxyqxbl946,2,331.0
pjxyqwbk728,2,461.0
pjxuqwbj525,2,504.0
pjxyqxbl943,2,299.0
pjxyqwbk716,2,302.0
pjxyqxbl939,2,420.0
pjxyqxbl937,2,467.0
pjxyqwbk910,2,484.0
pjxsqxbj765,2,345.0
pjxyqxbl916,2,324.0
pjxyqwbk697,2,383.0
pjxyqxbk878,2,455.0
pjxuqwbj651,2,292.0
pjxyqxbk873,2,452.0
pjxyqxbk872,2,377.0
pjxyqwbj338,2,0.0
pjxyqxbj953,2,322.0
pjxsqxbj953,2,445.0
pjxyqwbj341,2,371.0
pjxqqxbj967,2,431.0
pjxuqwbj878,2,302.0
pjxuqwbj666,2,493.0
pjxyqwbj391,2,458.0
pjxyqwbj388,2,441.0
pjxyqxbj544,2,551.0
pjxuqwbj830,2,0.0
pjxyqwbj709,2,440.0
pjxyqxbj533,2,523.0
pjxsqxbj886,2,414.0
pjxyqxbj528,2,384.0
pjxqqxbj997,2,368.0
pjxyqxbj529,2,300.0
pjxpqxbj985,2,0.0
pjxyqwbj967,2,339.0
pjxyqwbj274,2,302.0
pjxuqwbj609,2,337.0
pjxsqxbj940,2,443.0
pjxyqxbj064,2,466.0
pjxyqxbj080,2,340.0
pjxuqwbj717,2,362.0
pjxyqwbj463,2,412.0
pjxuqwbj928,2,317.0
pjxyqxbj088,2,270.0
pjxyqwbj478,2,498.0
pjxyqxbj082,2,347.0
pjxyqxbj060,2,0.0
pjxyqxbj827,2,394.0
pjxyqxbj086,2,435.0
pjxuqwbj714,2,463.0
pjxyqxbj823,2,0.0
pjxyqxbj830,2,324.0
pjwtqxbj942,2,433.0
pjxxzxkj981,2,552.0
pjxyqwbk706,2,314.0
pjxyqxbl931,2,242.0
pjxyqwbk710,2,430.0
pjxyqxbl934,2,395.0
pjxyqxbj955,2,508.0
pjxrqxbj990,2,449.0
pjwrqxbj974,2,455.0
pjwrqxbj980,2,284.0
pjxyqxbj527,2,224.0
pjwrqxbj973,2,487.0
pjxyqxbj521,2,441.0
pjxrqxbj962,2,337.0
pjxyqxbj524,2,301.0
pjwtqxbj983,2,489.0
pjxqzxbj989,2,345.0
pjxxxxbj988,2,488.0
pjxuqwbj930,2,365.0
pjwtqxbj920,2,276.0
pjxyqwbj461,2,344.0
pjxyqwbj476,2,372.0
pjxyqwbj472,2,406.0
pjxuqwbj713,2,0.0
pjxuqwbj719,2,453.0
pjxyqwbj469,2,528.0
pjxyqxbj075,2,459.0
pjxyqxbj067,2,245.0
pjxyqxbj829,2,448.0
pjxuqwbj699,2,313.0
pjwrqxbj948,2,332.0
pjxyqxbl912,2,477.0
pjxyqwbk694,2,322.0
pjxyqxbl789,2,309.0
pjxyqxbk072,2,306.0
pjxsqxbj916,2,483.0
pjxyqxbl911,2,367.0
pjxyqxbl910,2,390.0
pjxyqxbl930,2,436.0
