IDSERTAL(学号),LOGINTIME(刷卡时间),LOGINADDRESS(刷卡地点),LOGINSIGN((标识（1出0进）)LOGINSIGN),DOORCTRLCODE((控制器编号)),DOORCODE((门数))
pjxyqxbl876,2024-01-17 21:25:00,A校区-西南门-出入口-1学生,0,22,2
pjxyqxbl876,2024-01-18 07:12:00,A校区-西南门-出入口-1学生,0,22,2
pjxyqxbl876,2024-01-11 22:35:00,A校区-西南门-出入口-1学生,0,22,2
pjxyqxbl876,2024-01-20 12:52:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbk980,2024-01-09 18:42:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbl876,2024-01-22 22:18:00,A校区-西南门-出入口-1学生,0,22,2
pjxyqxbl876,2024-01-22 22:36:00,A校区-西南门-出入口-1学生,0,22,2
pjxyqxbj288,2024-01-12 08:33:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbl735,2024-01-21 13:51:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbl876,2024-01-17 19:55:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbk980,2024-01-13 12:52:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbk980,2024-01-13 12:52:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbk980,2024-01-13 12:52:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbl876,2024-01-11 22:38:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbj361,2024-01-13 08:31:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk980,2024-01-13 12:53:00,A校区-100号楼-2,0,124,1
pjwrqxbj890,2024-01-04 11:59:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxyqxbk980,2024-01-10 19:21:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbl797,2024-01-06 09:49:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbl797,2024-01-06 09:57:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxyqxbl797,2024-01-11 13:54:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbl913,2024-01-11 15:24:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxyqxbk680,2024-01-12 13:53:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk680,2023-12-31 14:46:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk680,2024-01-10 13:58:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbj154,2024-01-18 19:22:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxyqxbj154,2024-01-05 12:07:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxyqxbk911,2024-01-12 11:50:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbk911,2024-01-12 14:04:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbl964,2024-01-12 00:06:00,B校区-（宿舍区A）4号楼-1区423,0,394,1
pjxyqxbl839,2024-01-05 12:31:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk680,2024-01-22 13:54:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk680,2024-01-09 13:54:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbl735,2024-01-13 10:14:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbj635,2024-01-06 00:52:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk368,2024-01-05 08:40:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk368,2023-12-31 14:40:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk368,2024-01-04 13:51:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk606,2024-01-04 14:54:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk606,2024-01-04 15:32:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxyqxbl735,2024-01-09 08:51:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk368,2024-01-06 08:45:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk958,2024-01-12 12:24:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk958,2024-01-18 09:12:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk958,2024-01-10 08:53:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk160,2024-01-21 10:21:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbk555,2024-01-23 18:15:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxuqwbj892,2024-01-13 17:24:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxsqxbj862,2024-01-21 13:02:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj735,2024-01-13 18:26:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxuqwbj674,2024-01-11 21:58:00,A校区-西南门-出口-2学生,0,439,1
pjxqqxbj967,2023-12-30 21:13:00,B校区-（宿舍区A）1号楼-2区222,0,425,1
pjxyqxbk452,2024-01-10 18:07:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbj533,2024-01-04 11:36:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqwbj109,2023-12-30 13:29:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxuqwbj674,2024-01-16 22:01:00,A校区-西南门-出入口-1学生,0,22,2
pjxuqwbj674,2024-01-11 22:05:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbk230,2024-01-18 08:24:00,B校区-西门-南2,0,484,1
pjxqqxbj947,2023-12-02 08:59:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj947,2023-12-06 08:26:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj991,2023-12-07 14:52:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj947,2023-12-08 08:24:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj947,2023-12-04 08:59:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj991,2023-12-03 09:15:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj947,2023-12-10 08:28:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj947,2023-12-11 08:26:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj947,2023-12-14 14:02:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj947,2023-12-14 20:10:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj947,2023-12-12 08:40:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj947,2023-12-17 14:08:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxuqwbj519,2023-12-25 11:44:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxqqxbj947,2023-12-13 08:30:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxqqxbj947,2023-12-20 08:35:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxuqwbj519,2023-12-28 16:02:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxyqxbj967,2024-01-10 15:10:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbk452,2024-01-14 17:13:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbj967,2024-01-17 14:34:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxuqwbj755,2024-01-10 20:04:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxuqwbj755,2024-01-20 08:49:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk528,2024-01-18 08:48:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk991,2024-01-15 14:36:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk905,2024-01-11 21:49:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk905,2024-01-17 22:58:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk905,2024-01-18 09:16:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbj154,2024-01-13 15:47:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj154,2024-01-18 08:26:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxuqwbj892,2024-01-13 17:21:00,A校区-西南门-出入口-1学生,0,22,2
pjxyqxbk680,2024-01-23 17:55:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk680,2024-01-22 17:56:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj154,2024-01-11 20:12:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj154,2024-01-18 10:02:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj154,2024-01-14 16:07:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbj352,2024-01-20 20:45:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbl984,2024-01-14 15:53:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbk378,2024-01-08 23:04:00,B校区-北大门-出入口-行人通道,0,293,1
pjxyqxbk378,2024-01-10 20:15:00,B校区-北大门-出入口-行人通道,0,293,1
pjxyqxbj314,2025-08-13 09:44:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxyqxbj314,2025-08-13 09:54:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqwbj525,2025-08-06 20:09:00,B校区-东大门-出入口-北门人行通道1,0,290,2
pjxyqwbj525,2025-08-06 20:31:00,B校区-东大门-出入口-北门人行通道1,0,290,1
pjxyqxbj314,2025-08-11 08:41:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbj314,2025-08-11 08:41:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbj314,2025-08-11 08:41:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbj314,2025-08-17 20:42:00,A校区-西南门-出入口-人行通道2,0,23,2
pjxyqxbj314,2025-08-22 08:35:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbj314,2025-08-22 14:56:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxsqxbj894,2025-09-30 18:57:00,B校区-西门-南1,0,481,1
pjxsqxbj894,2025-09-30 18:57:00,B校区-西门-南1,0,481,1
pjxuqwbj650,2024-02-28 14:05:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbj635,2024-01-29 21:17:00,A校区-东南门-出入口-人行通道2,0,286,2
pjxyqwbj098,2024-02-28 17:51:00,B校区-东大门-出入口-南门人行通道,0,288,2
pjxuqwbj755,2024-03-02 08:52:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbj154,2024-02-28 11:57:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj154,2024-02-28 13:35:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxuqwbj735,2024-01-15 13:45:00,A校区-西南门-出入口-车辆通道,0,24,1
pjxuqwbj735,2024-01-15 19:04:00,A校区-西南门-出入口-车辆通道,0,24,1
pjxuqwbj735,2024-01-16 12:55:00,A校区-西南门-出入口-车辆通道,0,24,1
pjxuqwbj735,2024-01-16 22:55:00,A校区-西南门-出入口-车辆通道,0,24,1
pjxyqxbk331,2024-02-27 14:26:00,A校区-西南门-出入口-车辆通道,0,24,1
pjxyqxbk398,2024-02-29 20:26:00,B校区-西门-南1,0,481,1
pjxuqwbj673,2024-02-29 20:35:00,B校区-（宿舍区A）2号楼-2区423,0,427,1
pjxuqwbj673,2024-02-29 21:05:00,B校区-（宿舍区A）2号楼-2区423,0,427,1
pjxuqwbj673,2024-02-29 22:00:00,B校区-（宿舍区A）2号楼-2区423,0,427,1
pjxuqwbj837,2024-02-29 16:22:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxyqxbl727,2024-02-28 14:38:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbl964,2024-02-27 22:24:00,B校区-（宿舍区A）4号楼-1区423,0,394,1
pjxyqxbl964,2024-02-27 22:35:00,B校区-（宿舍区A）4号楼-1区423,0,394,1
pjxyqxbj919,2024-03-01 13:13:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxuqwbj858,2024-02-29 15:38:00,A校区-东南门-出入口-人行通道2,0,286,2
pjxyqxbk253,2024-02-25 17:42:00,B校区-西门-南2,0,484,1
pjxyqxbk253,2024-02-25 17:42:00,B校区-西门-南2,0,484,1
pjxuqwbj858,2024-02-29 16:42:00,B校区-西门-南1,0,481,1
pjxuqwbj525,2024-03-02 14:30:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxrqxbj951,2024-01-19 09:37:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxsqxbj971,2024-03-01 14:20:00,B校区-西门-南2,0,484,1
pjxyqxbl876,2024-02-28 10:37:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbl876,2024-02-28 10:37:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbj864,2024-02-26 15:59:00,A校区-西南门-出口-2学生,0,439,1
pjxyqxbj635,2024-02-28 17:54:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbj288,2024-01-19 08:34:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbk368,2024-02-28 08:24:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbj635,2024-03-02 00:04:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbl703,2024-02-28 16:40:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbl876,2024-02-22 09:06:00,A校区-东南门-出入口-人行通道2,0,286,2
pjxyqxbl876,2024-02-22 10:37:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbl876,2024-02-22 11:06:00,A校区-东南门-出入口-人行通道2,0,286,2
pjxyqwbk824,2024-02-29 20:38:00,B校区-北大门-出入口-行人通道,0,293,1
pjxyqxbk649,2024-02-28 21:13:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk649,2024-02-29 20:19:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk649,2024-03-01 08:29:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxuqwbj830,2025-04-22 16:18:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 16:53:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 16:57:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 16:58:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:03:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 17:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 17:36:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 17:43:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:01:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:09:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:10:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:12:00,B校区-西门-南1,0,481,1
pjxyqxbj417,2025-02-18 10:13:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-17 10:25:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-17 10:41:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-17 11:02:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-17 11:09:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-17 12:37:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-17 12:40:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-17 13:05:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-17 13:14:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-17 13:19:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-17 14:36:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-17 14:40:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 03:59:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 05:18:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 05:20:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 06:04:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 07:20:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 07:29:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-04-20 18:12:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:12:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:12:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:12:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:12:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:20:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:22:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:23:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:23:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 18:54:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 19:08:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-23 16:21:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-23 16:31:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 07:33:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 09:20:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 10:05:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 10:48:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 10:57:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 11:04:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 11:06:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 11:07:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 11:19:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-02-18 08:31:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 08:33:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 08:34:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 08:37:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 08:39:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 08:41:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 08:46:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 08:55:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 08:55:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 08:55:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 09:13:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 09:19:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 09:21:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 09:30:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 09:32:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 09:34:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 09:35:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 10:04:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 10:07:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 10:07:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 10:43:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 10:51:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 11:34:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 13:16:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 13:19:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-18 14:30:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-19 09:40:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-19 09:41:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 02:24:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 02:40:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 02:41:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 04:28:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 04:36:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-04-20 11:30:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-04-20 11:32:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-04-20 11:34:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 04:56:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 04:58:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 04:59:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 05:02:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 05:03:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 05:15:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 05:15:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 05:58:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 06:05:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 06:06:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 07:16:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 07:18:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 07:24:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 07:42:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-02-20 08:42:00,B校区-西门-南2,0,484,1
pjxuqwbj830,2025-04-20 11:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 11:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 11:27:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 11:33:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 12:09:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 12:09:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-20 12:11:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 08:03:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 08:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 09:05:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 09:09:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 09:14:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 09:25:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 09:37:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 10:03:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 10:09:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 10:09:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 10:31:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 11:06:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 11:06:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 11:09:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-22 11:20:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-23 08:01:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-23 08:20:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-23 08:20:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-23 08:23:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-23 08:23:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-23 08:25:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-19 15:56:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-19 15:56:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-19 15:56:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-19 15:56:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-19 17:42:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-19 17:42:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-19 17:48:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-24 18:06:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-24 18:10:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-24 18:17:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-24 18:17:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-24 18:17:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-24 18:17:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-24 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-24 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-24 18:24:00,B校区-西门-南1,0,481,1
pjxuqwbj830,2025-04-24 18:24:00,B校区-西门-南1,0,481,1
